framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,931,3526,2,"75,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\voice-interaction-api\voice-interaction-start\Application\src\main\java\com\example\android\voicecamera\CameraFragment.java,75,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\voice-interaction-api\voice-interaction-start\Application\src\main\java\com\example\android\voicecamera\CameraFragment.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,416,2149,4,"70,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\wear\wear-maps\finish\Application\src\main\java\com\example\android\xyztouristattractions\service\UtilityService.java,70,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\wear\wear-maps\start\Application\src\main\java\com\example\android\xyztouristattractions\service\UtilityService.java,70,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\wear\wear-maps\finish\Application\src\main\java\com\example\android\xyztouristattractions\service\UtilityService.java,70,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\wear\wear-maps\start\Application\src\main\java\com\example\android\xyztouristattractions\service\UtilityService.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,373,1843,2,"57,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\search-samples\app-indexing\app\src\main\java\com\recipe_app\client\RecipeActivity.java,57,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\search-samples\app-indexing\app\src\main\java\com\recipe_app\client\RecipeActivity.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,372,1828,2,"56,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\search-samples\search-action\app\src\main\java\com\recipe_app\client\RecipeActivity.java,56,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\search-samples\search-action\app\src\main\java\com\recipe_app\client\RecipeActivity.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,340,1689,2,"57,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\wear\wear-maps\finish\Wearable\src\main\java\com\example\android\xyztouristattractions\ui\AttractionsGridPagerAdapter.java,57,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\wear\wear-maps\finish\Wearable\src\main\java\com\example\android\xyztouristattractions\ui\AttractionsGridPagerAdapter.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,393,1590,2,"779,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\voice-interaction-api\voice-interaction-end\Application\src\main\java\com\example\android\voicecamera\CameraFragment.java,796,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\voice-interaction-api\voice-interaction-end\Application\src\main\java\com\example\android\voicecamera\CameraFragment.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,358,1484,3,"637,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\voice-interaction-api\voice-interaction-end\Application\src\main\java\com\example\android\voicecamera\CameraFragment.java,495,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\voice-interaction-api\voice-interaction-start\Application\src\main\java\com\example\android\voicecamera\CameraFragment.java,495,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\voice-interaction-api\voice-interaction-start\Application\src\main\java\com\example\android\voicecamera\CameraFragment.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,308,1481,2,"51,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\search-samples\android-deep-linking\app\src\main\java\com\recipe_app\client\RecipeActivity.java,51,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\search-samples\android-deep-linking\app\src\main\java\com\recipe_app\client\RecipeActivity.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,290,1441,2,"53,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\wear\wear-maps\start\Wearable\src\main\java\com\example\android\xyztouristattractions\ui\AttractionsGridPagerAdapter.java,53,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\wear\wear-maps\start\Wearable\src\main\java\com\example\android\xyztouristattractions\ui\AttractionsGridPagerAdapter.java"
googlesamples,googlesamples/io2015-codelabs,jmanuel1,jmanuel1/io2015-codelabs,295,1394,2,"51,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmanuel1\io2015-codelabs\search-samples\recipe-app-start\app\src\main\java\com\recipe_app\client\RecipeActivity.java,51,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\io2015-codelabs\search-samples\recipe-app-start\app\src\main\java\com\recipe_app\client\RecipeActivity.java"
