framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,355,1487,2,"491,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,491,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,354,1485,3,"497,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\Camera2BasicFragment.java,497,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\Camera2BasicFragment.java,491,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,390,1158,2,"75,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,75,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,125,526,4,"329,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\Camera2BasicFragment.java,325,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,329,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\Camera2BasicFragment.java,325,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,82,254,2,"844,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,845,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,74,249,4,"190,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\MyCameraActivity.java,286,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,190,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\MyCameraActivity.java,286,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,60,243,4,"934,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\Camera2BasicFragment.java,927,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,934,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\Camera2BasicFragment.java,928,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,105,219,4,"141,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\Camera2BasicFragment.java,140,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,141,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\Camera2BasicFragment.java,140,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,52,217,6,"550,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\Camera2BasicFragment.java,456,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\MyCameraActivity.java,544,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,550,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\Camera2BasicFragment.java,456,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\MyCameraActivity.java,544,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,program008,program008/Camera2Util,50,213,6,"370,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\Camera2BasicFragment.java,697,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\app\src\main\java\com\me\camera2util\MyCameraActivity.java,366,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\camera2basic\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java,370,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\Camera2BasicFragment.java,697,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\program008\Camera2Util\wallpaperdemo\src\main\java\com\helin\wallpaperdemo\MyCameraActivity.java,366,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
