framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,774,2093,2,"73,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,73,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-reader\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSource.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,716,1919,3,"73,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,73,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,73,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-reader\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSource.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,348,1120,2,"865,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,870,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-reader\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSource.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,172,777,2,"32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSourcePreview.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-reader\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,145,574,2,"865,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,867,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,203,546,3,"1010,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,1012,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,1015,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-reader\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSource.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,102,465,3,"32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSourcePreview.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSourcePreview.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-reader\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,118,446,3,"865,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSource.java,870,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-codelab\ocr-reader-complete\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSource.java,870,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-codelab\ocr-reader-start\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSource.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,70,301,3,"115,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\googly-eyes\app\src\main\java\com\google\android\gms\samples\vision\face\googlyeyes\ui\camera\CameraSourcePreview.java,115,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\ocr-reader\app\src\main\java\com\google\android\gms\samples\vision\ocrreader\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,wax911,wax911/Vision-Barcode-Scanner,75,273,2,"30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\wax911\Vision-Barcode-Scanner\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\BarcodeGraphic.java,30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\BarcodeGraphic.java"
