framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,180,899,2,"29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\common\view\SlidingTabStrip.java,29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\common\view\SlidingTabStrip.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,174,576,2,"49,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\common\view\SlidingTabLayout.java,48,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\common\view\SlidingTabLayout.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,211,507,2,"26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\common\logger\Log.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\common\logger\Log.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,121,390,2,"25,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\common\logger\LogView.java,25,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\common\logger\LogView.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,92,381,2,"225,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\common\view\SlidingTabLayout.java,223,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\common\view\SlidingTabLayout.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,61,306,2,"49,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\common\logger\LogFragment.java,49,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\common\logger\LogFragment.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,41,248,2,"35,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\slidingtabscolors\ContentFragment.java,40,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\slidingtabscolors\ContentFragment.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,116,235,2,"136,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\slidingtabscolors\SlidingTabsColorsFragment.java,133,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\slidingtabscolors\SlidingTabsColorsFragment.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,48,216,2,"63,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\slidingtabscolors\MainActivity.java,63,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\slidingtabscolors\MainActivity.java"
googlearchive,googlearchive/android-SlidingTabsColors,jacobabrahamb4,jacobabrahamb4/android-source-codes,52,114,2,"24,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jacobabrahamb4\android-source-codes\MyVocabulary\Application\src\main\java\com\example\android\common\logger\LogWrapper.java,24,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-SlidingTabsColors\Application\src\main\java\com\example\android\common\logger\LogWrapper.java"
