framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,2353,9458,2,"39,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-catalog-items-api\src\main\java\com\amazon\spapi\catalogitems\model\AttributeSetListType.java,39,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\AttributeSetListType.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,1054,4082,2,"36,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-orders-api\src\main\java\com\amazon\spapi\orders\model\Order.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\Order.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,801,3125,2,"36,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-orders-api\src\main\java\com\amazon\spapi\orders\model\OrderItem.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\OrderItem.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,948,2971,2,"85,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-aa-api\src\main\java\com\amazon\spapi\client\ApiClient.java,89,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\ApiClient.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,457,2376,2,"35,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-catalog-items-api\src\main\java\com\amazon\spapi\catalogitems\api\CatalogApi.java,43,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\api\CatalogApi.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,571,2278,2,"35,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-catalog-items-api\src\main\java\com\amazon\spapi\catalogitems\model\RelationshipType.java,35,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\RelationshipType.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,387,1497,2,"31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-orders-api\src\main\java\com\amazon\spapi\orders\model\Address.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\Address.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,352,1362,2,"42,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-aa-api\src\main\java\com\amazon\spapi\client\JSON.java,35,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\JSON.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,467,1243,2,"49,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-finances-api\src\main\java\com\amazon\spapi\finances\model\FinancialEvents.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\FinancialEvents.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,167,955,2,"594,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-orders-api\src\main\java\com\amazon\spapi\orders\api\OrdersV0Api.java,606,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\api\OrdersApi.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,297,891,2,"33,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-reports-api\src\main\java\com\amazon\spapi\reports\model\Report.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\Report.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,74,842,2,"515,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-finances-api\src\main\java\com\amazon\spapi\finances\model\FinancialEvents.java,492,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\model\FinancialEvents.java"
aws-samples,aws-samples/selling-partner-api-bootstrap,penghaiping,penghaiping/selling-partner-sdk,151,827,2,"1086,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\penghaiping\selling-partner-sdk\sellingpartner-aa-api\src\main\java\com\amazon\spapi\client\ApiClient.java,1090,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\selling-partner-api-bootstrap\lambda\src\main\java\cn\amazon\aws\rp\spapi\clients\ApiClient.java"
