framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,186,786,2,"500,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,491,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,172,701,2,"686,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,677,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,125,493,2,"303,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,293,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,51,207,2,"26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\view\AutoFitTextureView.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\AutoFitTextureView.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,81,146,2,"103,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,99,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,46,143,2,"856,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,845,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,35,133,2,"439,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,430,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,54,127,2,"188,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,182,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,34,115,2,"948,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,942,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
googlearchive,googlearchive/android-Camera2Basic,therajanmaurya,therajanmaurya/Remote-Camera-App,17,103,2,"476,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\therajanmaurya\Remote-Camera-App\app\src\main\java\opensource\bluetooth\remote\camera\fragment\Camera2ServerFragment.java,467,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-Camera2Basic\Application\src\main\java\com\example\android\camera2basic\Camera2BasicFragment.java"
