framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,129,433,2,"24,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\PermissionRequest.java,23,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\PermissionRequest.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,83,414,2,"13,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\RationaleDialogConfig.java,13,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogConfig.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,83,340,2,"365,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\EasyPermissions.java,276,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\EasyPermissions.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,115,293,2,"157,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\PermissionRequest.java,146,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\PermissionRequest.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,75,264,2,"48,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\helper\PermissionHelper.java,39,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\helper\PermissionHelper.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,67,263,2,"241,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\EasyPermissions.java,171,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\EasyPermissions.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,110,204,2,"196,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\AppSettingsDialog.java,207,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\AppSettingsDialog.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,32,156,2,"12,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\helper\LowApiPermissionsHelper.java,12,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\helper\LowApiPermissionsHelper.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,32,137,2,"14,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\helper\BaseSupportPermissionsHelper.java,14,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\helper\BaseSupportPermissionsHelper.java"
googlesamples,googlesamples/easypermissions,qyxxjd,qyxxjd/BaseProject,45,130,2,"52,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\qyxxjd\BaseProject\core\src\main\java\com\classic\android\permissions\RationaleDialogFragment.java,63,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogFragment.java"
