framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,468,1726,2,"67,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\player\DemoPlayer.java,65,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\player\DemoPlayer.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,302,1489,2,"67,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\rich\RichTvInputService.java,63,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\rich\RichTvInputService.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,222,1040,2,"62,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\player\DashRendererBuilder.java,60,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\player\DashRendererBuilder.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,206,837,2,"534,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\player\DemoPlayer.java,532,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\player\DemoPlayer.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,98,422,2,"57,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\player\SmoothStreamingRendererBuilder.java,55,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\player\SmoothStreamingRendererBuilder.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,56,394,2,"40,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\rich\RichAppLinkDetailsFragment.java,39,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\rich\RichAppLinkDetailsFragment.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,92,348,2,"370,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\rich\RichTvInputService.java,368,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\rich\RichTvInputService.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,67,344,2,"49,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\rich\RichAppLinkSidePanelActivity.java,47,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\rich\RichAppLinkSidePanelActivity.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,61,336,2,"154,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\player\SmoothStreamingRendererBuilder.java,152,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\player\SmoothStreamingRendererBuilder.java"
googlesamples,googlesamples/androidtv-sample-inputs,diegofn,diegofn/ColombiaTV-AndroidTV,59,288,2,"28,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\diegofn\ColombiaTV-AndroidTV\app\src\main\java\com\github\diegofn\colombiatvandroidtv\player\FakeTrickplayRunnable.java,27,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\androidtv-sample-inputs\app\src\main\java\com\example\android\sampletvinput\player\FakeTrickplayRunnable.java"
