framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,118,577,2,"33,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\meshbuilder\MeshBuilderRenderer.java,33,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\MeshBuilderRenderer.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,142,460,2,"150,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\meshbuilder\TangoMesher.java,133,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\TangoMesher.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,43,265,3,"25,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\meshbuilder\OpenGlHelper.java,25,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\OpenGlHelper.java,25,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_opengl_augmented_reality_example\opengl_ar\src\main\java\com\projecttango\examples\java\openglar\OpenGlHelper.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,37,247,4,"29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\meshbuilder\OpenGlHelper.java,29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\OpenGlHelper.java,41,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_occlusion_example\app\src\main\java\com\projecttango\examples\java\occlusion\opengl\OpenGlHelper.java,29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_opengl_augmented_reality_example\opengl_ar\src\main\java\com\projecttango\examples\java\openglar\OpenGlHelper.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,89,243,3,"166,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\meshbuilder\TangoMesher.java,149,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\TangoMesher.java,119,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_occlusion_example\app\src\main\java\com\projecttango\examples\java\occlusion\meshing\TangoMesher.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,56,240,2,"26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\meshbuilder\MeshSegment.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\MeshSegment.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,92,220,2,"122,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\floorplanbuilder\TangoFloorplanner.java,106,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_floor_plan_reconstruction_example\app\src\main\java\com\projecttango\examples\java\floorplanreconstruction\TangoFloorplanner.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,63,215,2,"24,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\meshbuilder\MeshMaterial.java,24,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\MeshMaterial.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,41,159,2,"777,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\ForgeLiveScanActivity.java,317,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_floor_plan_reconstruction_example\app\src\main\java\com\projecttango\examples\java\floorplanreconstruction\FloorPlanReconstructionActivity.java"
googlearchive,googlearchive/tango-examples-java,SF85,SF85/ForgeLiveScanner,38,143,2,"469,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\SF85\ForgeLiveScanner\app\src\main\java\aec\hackathon\munich\forgelivescan\ForgeLiveScanActivity.java,199,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\tango-examples-java\java_mesh_builder_example\app\src\main\java\com\projecttango\examples\java\meshbuilder\MeshBuilderActivity.java"
