framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,580,2249,3,"63,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\CameraConnectionFragment.java,64,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java,64,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,166,800,2,"34,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\TensorFlowImageClassifier.java,34,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\obsolete\TensorFlowImageClassifier.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,166,774,3,"26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\env\Logger.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Logger.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Logger.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,118,735,2,"68,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\MSCognitiveServicesClassifier.java,79,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\obsolete\MSCognitiveServicesClassifier.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,117,536,3,"27,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\env\Size.java,27,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Size.java,27,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Size.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,95,469,3,"21,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\env\ImageUtils.java,27,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\env\ImageUtils.java,27,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\env\ImageUtils.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,90,443,3,"384,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\CameraActivity.java,299,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraActivity.java,299,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraActivity.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,122,424,3,"85,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\LegacyCameraConnectionFragment.java,86,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\LegacyCameraConnectionFragment.java,86,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\LegacyCameraConnectionFragment.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,99,400,3,"95,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\CameraActivity.java,82,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraActivity.java,82,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraActivity.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,KaiserWhoLearns,KaiserWhoLearns/Argos,88,395,3,"30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\KaiserWhoLearns\Argos\app\src\main\java\com\teamnamenotfound\argos\env\BorderedText.java,30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\env\BorderedText.java,30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\env\BorderedText.java"
