framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlearchive,googlearchive/android-AutofillFramework,pritesh25,pritesh25/android-content-provider,123,857,30,"1276,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\pritesh25\android-content-provider\app\build\generated\not_namespaced_r_class_sources\debug\processDebugResources\r\android\support\v7\appcompat\R.java,5335,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\pritesh25\android-content-provider\app\build\generated\not_namespaced_r_class_sources\debug\processDebugResources\r\com\sam_chordas\android\androidflavors\R.java,1292,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\debug\android\support\design\floatingactionbutton\R.java,1231,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\debug\android\support\design\navigation\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\debug\android\support\design\resources\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\debug\android\support\design\shape\R.java,1352,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\debug\android\support\design\textfield\R.java,1239,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\debug\android\support\design\typography\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\debug\android\support\v7\appcompat\R.java,1292,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\release\android\support\design\floatingactionbutton\R.java,1231,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\release\android\support\design\navigation\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\release\android\support\design\resources\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\release\android\support\design\shape\R.java,1352,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\release\android\support\design\textfield\R.java,1239,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\release\android\support\design\typography\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\afservice\build\generated\source\r\release\android\support\v7\appcompat\R.java,1292,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\debug\android\support\design\floatingactionbutton\R.java,1231,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\debug\android\support\design\navigation\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\debug\android\support\design\resources\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\debug\android\support\design\shape\R.java,1352,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\debug\android\support\design\textfield\R.java,1239,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\debug\android\support\design\typography\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\debug\android\support\v7\appcompat\R.java,1292,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\release\android\support\design\floatingactionbutton\R.java,1231,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\release\android\support\design\navigation\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\release\android\support\design\resources\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\release\android\support\design\shape\R.java,1352,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\release\android\support\design\textfield\R.java,1239,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\release\android\support\design\typography\R.java,1213,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-AutofillFramework\Application\build\generated\source\r\release\android\support\v7\appcompat\R.java"
