framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,257,746,2,"100,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\AppSettingsDialog.java,100,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\AppSettingsDialog.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,188,695,2,"172,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\EasyPermissions.java,171,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\EasyPermissions.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,238,691,2,"23,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\PermissionRequest.java,23,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\PermissionRequest.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,98,381,2,"16,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\helper\PermissionHelper.java,16,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\helper\PermissionHelper.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,97,372,2,"17,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogFragment.java,17,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogFragment.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,84,315,2,"21,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogFragmentCompat.java,16,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogFragmentCompat.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,51,279,2,"15,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\AppSettingsDialogHolderActivity.java,15,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\AppSettingsDialogHolderActivity.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,63,272,2,"15,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogClickListener.java,15,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogClickListener.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,67,264,2,"34,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\AppSettingsDialog.java,34,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\AppSettingsDialog.java"
googlesamples,googlesamples/easypermissions,JamesGZM,JamesGZM/easypermissions,51,241,2,"15,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\JamesGZM\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogConfig.java,13,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\easypermissions\easypermissions\src\main\java\pub\devrel\easypermissions\RationaleDialogConfig.java"
