framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,105,526,3,"419,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\CameraConnectionFragment.java,493,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java,493,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,67,459,3,"120,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\env\Logger.java,125,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Logger.java,125,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Logger.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,88,395,3,"28,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\env\BorderedText.java,30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\env\BorderedText.java,30,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\env\BorderedText.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,48,303,3,"209,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\CameraConnectionFragment.java,269,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java,269,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,49,261,3,"327,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\CameraConnectionFragment.java,377,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java,377,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,49,219,3,"24,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\customview\AutoFitTextureView.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\AutoFitTextureView.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\AutoFitTextureView.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,54,217,3,"274,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\CameraConnectionFragment.java,316,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java,316,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,42,206,3,"530,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\CameraConnectionFragment.java,598,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java,598,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\CameraConnectionFragment.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,63,196,3,"23,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\env\Logger.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Logger.java,26,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\object_detection\app\src\main\java\demo\tensorflow\org\customvision_sample\env\Logger.java"
Azure-Samples,Azure-Samples/cognitive-services-android-customvision-sample,408881465,408881465/image_classify_tflite,68,194,2,"120,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\408881465\image_classify_tflite\app\src\main\java\org\tensorflow\lite\examples\classification\tflite\Classifier.java,29,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\Azure-Samples\cognitive-services-android-customvision-sample\image_classification\app\src\main\java\demo\tensorflow\org\customvision_sample\Classifier.java"
