framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,139,735,9,"44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 3\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 5\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App Mineria Version Final\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineria Version  8\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 6\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 7\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\patch\SafeFaceDetector.java,44,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\photo-demo\app\src\main\java\com\google\android\gms\samples\vision\face\patch\SafeFaceDetector.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,150,659,3,"31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\FaceTracker\app\src\main\java\com\google\android\gms\samples\vision\face\facetracker\ui\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\multi-tracker\app\src\main\java\com\google\android\gms\samples\vision\face\multitracker\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,97,468,10,"84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 3\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 5\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App Mineria Version Final\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineria Version  8\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 6\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 7\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\FaceTracker\app\src\main\java\com\google\android\gms\samples\vision\face\facetracker\ui\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\multi-tracker\app\src\main\java\com\google\android\gms\samples\vision\face\multitracker\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,97,415,4,"31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\FaceTracker\app\src\main\java\com\google\android\gms\samples\vision\face\facetracker\ui\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\googly-eyes\app\src\main\java\com\google\android\gms\samples\vision\face\googlyeyes\ui\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\multi-tracker\app\src\main\java\com\google\android\gms\samples\vision\face\multitracker\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,141,380,11,"46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 3\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 5\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App Mineria Version Final\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineria Version  8\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 6\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 7\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\FaceTracker\app\src\main\java\com\google\android\gms\samples\vision\face\facetracker\ui\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\googly-eyes\app\src\main\java\com\google\android\gms\samples\vision\face\googlyeyes\ui\camera\GraphicOverlay.java,46,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\multi-tracker\app\src\main\java\com\google\android\gms\samples\vision\face\multitracker\ui\camera\GraphicOverlay.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,69,329,2,"43,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\FaceView.java,35,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\photo-demo\app\src\main\java\com\google\android\gms\samples\vision\face\photo\FaceView.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,85,255,2,"155,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\RecognitionActivity.java,227,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\FaceTracker\app\src\main\java\com\google\android\gms\samples\vision\face\facetracker\FaceTrackerActivity.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,55,250,11,"109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 3\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 5\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App Mineria Version Final\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineria Version  8\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 6\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 7\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,115,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\barcode-reader\app\src\main\java\com\google\android\gms\samples\vision\barcodereader\ui\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\FaceTracker\app\src\main\java\com\google\android\gms\samples\vision\face\facetracker\ui\camera\CameraSourcePreview.java,109,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\multi-tracker\app\src\main\java\com\google\android\gms\samples\vision\face\multitracker\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,44,224,8,"84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 3\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 5\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App Mineria Version Final\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineria Version  8\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 6\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 7\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,84,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\googly-eyes\app\src\main\java\com\google\android\gms\samples\vision\face\googlyeyes\ui\camera\CameraSourcePreview.java"
googlesamples,googlesamples/android-vision,jmpaucarm,jmpaucarm/MienriaDeDatosAPP,54,191,11,"31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 3\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App mineria version 5\App mineria version 4.1\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\App Mineria Version Final\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineria Version  8\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 6\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\jmpaucarm\MienriaDeDatosAPP\AppMineriaVersion 7\App mineria version 2\app\src\main\java\uce\edu\ec\mineriadedatos\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\FaceTracker\app\src\main\java\com\google\android\gms\samples\vision\face\facetracker\ui\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\googly-eyes\app\src\main\java\com\google\android\gms\samples\vision\face\googlyeyes\ui\camera\CameraSourcePreview.java,31,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlesamples\android-vision\visionSamples\multi-tracker\app\src\main\java\com\google\android\gms\samples\vision\face\multitracker\ui\camera\CameraSourcePreview.java"
