framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,52,243,2,"11,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\app\src\main\java\com\myfarmer\provman\dao\ProductDaoImpl.java,11,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\app\src\main\java\com\myfarmer\provman\dao\ProductDaoImpl.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,63,233,5,"33,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\cdk\src\test\java\com\ilmlf\product\Snapshot.java,33,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\DeliveryApi\cdk\src\test\java\com\ilmlf\delivery\Snapshot.java,33,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\cdk\src\test\java\com\ilmlf\product\Snapshot.java,15,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\WorkingFromHome\ClientConnection\src\test\java\com\ilmlf\clientconnection\Snapshot.java,28,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\WorkingFromHome\SiteToSiteConnection\src\test\java\com\ilmlf\sitetositeconnection\Snapshot.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,38,201,4,"32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\cdk\src\main\java\com\ilmlf\product\api\Hashing.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\DeliveryApi\cdk\src\main\java\com\ilmlf\delivery\api\Hashing.java,32,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\cdk\src\main\java\com\ilmlf\product\api\Hashing.java,11,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\WorkingFromHome\ClientConnection\src\main\java\com\ilmlf\clientconnection\Hashing.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,53,193,2,"77,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\cdk\src\test\java\com\ilmlf\product\ProvmanAppTest.java,77,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\cdk\src\test\java\com\ilmlf\product\ProvmanAppTest.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,36,177,2,"9,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\app\src\main\java\com\myfarmer\provman\dao\ProductPricingDaoImpl.java,9,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\app\src\main\java\com\myfarmer\provman\dao\ProductPricingDaoImpl.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,38,175,2,"12,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\app\src\main\java\com\myfarmer\provman\dao\AbstractDao.java,12,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\app\src\main\java\com\myfarmer\provman\dao\AbstractDao.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,33,164,2,"12,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\app\src\main\java\com\myfarmer\provman\dao\ProviderDaoImpl.java,12,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\app\src\main\java\com\myfarmer\provman\dao\ProviderDaoImpl.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,25,138,2,"142,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\cdk\src\main\java\com\ilmlf\product\db\DbStack.java,172,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\DeliveryApi\cdk\src\main\java\com\ilmlf\delivery\db\DbStack.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,36,128,2,"11,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\app\src\main\java\com\myfarmer\provman\service\ProductServiceImpl.java,11,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\app\src\main\java\com\myfarmer\provman\service\ProductServiceImpl.java"
aws-samples,aws-samples/i-love-my-local-farmer,flochaz,flochaz/provman,23,110,2,"129,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\flochaz\provman\cdk\src\main\java\com\ilmlf\product\db\DbStack.java,146,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\aws-samples\i-love-my-local-farmer\JavaSpringMigration\cdk\src\main\java\com\ilmlf\product\db\DbStack.java"
