framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,169,1135,2,"244,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSWise2Client.java,249,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSWUBlastClient.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,75,632,2,"71,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSClustalW\WSClustalWSoapBindingStub.java,71,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSInterProScan\WSInterProScanSoapBindingStub.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,111,612,3,"10,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSClustalW\Data.java,10,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSInterProScan\Data.java,10,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSWUBlast\Data.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,111,612,3,"10,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSClustalW\WSFile.java,10,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSInterProScan\WSFile.java,10,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSWUBlast\WSFile.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,72,611,3,"74,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSClustalW\WSClustalWSoapBindingStub.java,74,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSInterProScan\WSInterProScanSoapBindingStub.java,81,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\WSWUBlast\WSWUBlastSoapBindingStub.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,71,410,2,"281,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSScanWiseClient.java,346,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSWise2Client.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,67,391,2,"151,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSFastaClient.java,154,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSInterProScanClient.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,67,374,2,"281,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSScanWiseClient.java,344,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSWUBlastClient.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,60,369,2,"20,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSFastaClient.java,20,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSInterProScanClient.java"
aws-samples,aws-samples/designing-cloud-native-microservices-on-aws,alabarga,alabarga/code-samples,68,356,3,"176,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSDaliLiteClient.java,174,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSMaxsproutClient.java,182,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\alabarga\code-samples\Java\webservices\clients\WSWUBlastClient.java"
