framework,sample,watcher,watcher_repo,lines,tokens,occurrences,paths
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,226,830,2,"266,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\widget\MovieView.java,284,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\widget\MovieView.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,199,743,2,"142,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\MediaSessionPlaybackActivity.java,144,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MediaSessionPlaybackActivity.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,141,628,2,"133,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\widget\MovieView.java,133,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\widget\MovieView.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,136,537,2,"176,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\ActivityPIP.java,171,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MainActivity.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,97,238,2,"47,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\ActivityPIP.java,42,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MainActivity.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,75,216,2,"42,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\MediaSessionPlaybackActivity.java,39,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MediaSessionPlaybackActivity.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,45,178,4,"260,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\ActivityPIP.java,197,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\MediaSessionPlaybackActivity.java,255,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MainActivity.java,199,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MediaSessionPlaybackActivity.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,33,144,2,"93,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\widget\MovieView.java,92,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\widget\MovieView.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,27,136,2,"116,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\MediaSessionPlaybackActivity.java,113,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MediaSessionPlaybackActivity.java"
googlearchive,googlearchive/android-PictureInPicture,prashant31191,prashant31191/FirebaseAll,30,106,4,"201,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\ActivityPIP.java,166,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\.\watchers\prashant31191\FirebaseAll\app\src\main\java\com\demos\pip\MediaSessionPlaybackActivity.java,196,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MainActivity.java,168,C:\Users\mrgab\Documents\gabrielsmenezes\SampleUsage\SampleUsage2.5\3-UsingPMD\4-RunPMD\..\3-DownloadSamples\code-samples\googlearchive\android-PictureInPicture\app\src\main\java\com\example\android\pictureinpicture\MediaSessionPlaybackActivity.java"
