AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,Buse Readability,Scalabrino Readability
,,,,,,,,,,,,,,,,,,,,,,,,,,4.869565217391305,11.985507246376812,0.9130434782608696,8.014492753623188,1.5072463768115942,5.6231884057971016,3.057971014492753,2.927536231884058,2.5072463768115942,0.0869565217391304,4.318840579710145,5.782608695652174,1.565217391304348,4.521739130434782,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,4.768115942028985,,,,,0.0289855072463768,,0.3043478260869565,0.0289855072463768,,,0.8284057971014492,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,method,,,4f2b8272c1d8b0f2ec56ab43f455222cf70f9bb3,2014-10-03 18:14:14-07:00,9.79313812091608e-05,0.7653670884045257
1.4166666666666667,1.1666666666666667,1.4166666666666667,1.0,9.416666666666666,0.6666666666666666,6.833333333333333,1.75,1.4166666666666667,7.25,4.666666666666667,0.0833333333333333,,1.8333333333333333,1.3333333333333333,,,,4.333333333333333,2.083333333333333,6.166666666666667,19.416666666666668,0.0,0.5833333333333334,0.25,5.333333333333333,,89.66666666666667,13.416666666666666,55.66666666666666,15.5,35.416666666666664,20.58333333333333,,,,28.5,38.25,13.666666666666666,26.416666666666668,,,,,,4.833333333333333,2.5,4.833333333333333,1.1666666666666667,,1.5833333333333333,1.0,,34.583333333333336,25.33333333333333,0.43,11.0,8.666666666666666,11.083333333333334,6.333333333333333,class,,,4f2b8272c1d8b0f2ec56ab43f455222cf70f9bb3,2014-10-03 18:14:14-07:00,9.79313812091608e-05,0.7653670884045257
,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,11.0,7.0,4f2b8272c1d8b0f2ec56ab43f455222cf70f9bb3,2014-10-03 18:14:14-07:00,9.79313812091608e-05,0.7653670884045257
,,,,,,,,,,,,,,,,,,,,,,,,,,4.869565217391305,11.985507246376812,0.9130434782608696,8.014492753623188,1.5072463768115942,5.6231884057971016,3.057971014492753,2.927536231884058,2.5072463768115942,0.0869565217391304,4.318840579710145,5.782608695652174,1.565217391304348,4.521739130434782,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,4.768115942028985,,,,,0.0289855072463768,,0.3043478260869565,0.0289855072463768,,,0.8284057971014492,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,method,,,e9bad8b37642d6228768e82e8c89f38d2759656f,2014-11-18 16:19:49-08:00,9.79313812091608e-05,0.6013598551749846
1.4166666666666667,1.1666666666666667,1.4166666666666667,1.0,9.416666666666666,0.6666666666666666,6.833333333333333,1.75,1.4166666666666667,7.25,4.666666666666667,0.0833333333333333,,1.8333333333333333,1.3333333333333333,,,,4.333333333333333,2.083333333333333,6.166666666666667,19.416666666666668,0.0,0.5833333333333334,0.25,5.333333333333333,,89.66666666666667,13.416666666666666,55.66666666666666,15.5,35.416666666666664,20.58333333333333,,,,28.5,38.25,13.666666666666666,26.416666666666668,,,,,,4.833333333333333,2.5,4.833333333333333,1.1666666666666667,,1.5833333333333333,1.0,,34.583333333333336,25.33333333333333,0.43,11.0,8.666666666666666,11.083333333333334,6.333333333333333,class,,,e9bad8b37642d6228768e82e8c89f38d2759656f,2014-11-18 16:19:49-08:00,9.79313812091608e-05,0.6013598551749846
,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,11.0,7.0,e9bad8b37642d6228768e82e8c89f38d2759656f,2014-11-18 16:19:49-08:00,9.79313812091608e-05,0.6013598551749846
,,,,,,,,,,,,,,,,,,,,,,,,,,4.869565217391305,11.985507246376812,0.9130434782608696,8.014492753623188,1.5072463768115942,5.6231884057971016,3.057971014492753,2.927536231884058,2.5072463768115942,0.0869565217391304,4.318840579710145,5.782608695652174,1.565217391304348,4.521739130434782,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,4.768115942028985,,,,,0.0289855072463768,,0.3043478260869565,0.0289855072463768,,,0.8284057971014492,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,method,,,acf1ffa1386bb0cceb7bed8be25e7966f326b16d,2014-12-03 01:53:12-08:00,9.79313812091608e-05,0.6013598551749846
1.4166666666666667,1.1666666666666667,1.4166666666666667,1.0,9.416666666666666,0.6666666666666666,6.833333333333333,1.75,1.4166666666666667,7.25,4.666666666666667,0.0833333333333333,,1.8333333333333333,1.3333333333333333,,,,4.333333333333333,2.083333333333333,6.166666666666667,19.416666666666668,0.0,0.5833333333333334,0.25,5.333333333333333,,89.66666666666667,13.416666666666666,55.66666666666666,15.5,35.416666666666664,20.58333333333333,,,,28.5,38.25,13.666666666666666,26.416666666666668,,,,,,4.833333333333333,2.5,4.833333333333333,1.1666666666666667,,1.5833333333333333,1.0,,34.583333333333336,25.33333333333333,0.43,11.0,8.666666666666666,11.083333333333334,6.333333333333333,class,,,acf1ffa1386bb0cceb7bed8be25e7966f326b16d,2014-12-03 01:53:12-08:00,9.79313812091608e-05,0.6013598551749846
,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,11.0,7.0,acf1ffa1386bb0cceb7bed8be25e7966f326b16d,2014-12-03 01:53:12-08:00,9.79313812091608e-05,0.6013598551749846
,,,,,,,,,,,,,,,,,,,,,,,,,,4.869565217391305,11.985507246376812,0.9130434782608696,8.014492753623188,1.5072463768115942,5.6231884057971016,3.057971014492753,2.927536231884058,2.5072463768115942,0.0869565217391304,4.318840579710145,5.782608695652174,1.565217391304348,4.521739130434782,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,4.768115942028985,,,,,0.0289855072463768,,0.3043478260869565,0.0289855072463768,,,0.8284057971014492,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,method,,,781816020947e087640c088c47d8c1ac52b7e96b,2014-12-05 15:06:20-08:00,9.79313812091608e-05,0.6013598551749846
1.4166666666666667,1.1666666666666667,1.4166666666666667,1.0,9.416666666666666,0.6666666666666666,6.833333333333333,1.75,1.4166666666666667,7.25,4.666666666666667,0.0833333333333333,,1.8333333333333333,1.3333333333333333,,,,4.333333333333333,2.083333333333333,6.166666666666667,19.416666666666668,0.0,0.5833333333333334,0.25,5.333333333333333,,89.66666666666667,13.416666666666666,55.66666666666666,15.5,35.416666666666664,20.58333333333333,,,,28.5,38.25,13.666666666666666,26.416666666666668,,,,,,4.833333333333333,2.5,4.833333333333333,1.1666666666666667,,1.5833333333333333,1.0,,34.583333333333336,25.33333333333333,0.43,11.0,8.666666666666666,11.083333333333334,6.333333333333333,class,,,781816020947e087640c088c47d8c1ac52b7e96b,2014-12-05 15:06:20-08:00,9.79313812091608e-05,0.6013598551749846
,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,11.0,7.0,781816020947e087640c088c47d8c1ac52b7e96b,2014-12-05 15:06:20-08:00,9.79313812091608e-05,0.6013598551749846
,,,,,,,,,,,,,,,,,,,,,,,,,,4.869565217391305,11.985507246376812,0.9130434782608696,8.014492753623188,1.5072463768115942,5.6231884057971016,3.057971014492753,2.927536231884058,2.5072463768115942,0.0869565217391304,4.318840579710145,5.782608695652174,1.565217391304348,4.521739130434782,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,4.768115942028985,,,,,0.0289855072463768,,0.3043478260869565,0.0289855072463768,,,0.8284057971014492,1.826086956521739,1.420289855072464,1.8405797101449275,1.0144927536231885,method,,,a4ddbebce6afaf0ab1f2b3d9ec12715fa63fe2df,2014-12-08 17:51:35-08:00,9.79313812091608e-05,0.6013598551749846
1.4166666666666667,1.1666666666666667,1.4166666666666667,1.0,9.416666666666666,0.6666666666666666,6.833333333333333,1.75,1.4166666666666667,7.25,4.666666666666667,0.0833333333333333,,1.8333333333333333,1.3333333333333333,,,,4.333333333333333,2.083333333333333,6.166666666666667,19.416666666666668,0.0,0.5833333333333334,0.25,5.333333333333333,,89.66666666666667,13.416666666666666,55.66666666666666,15.5,35.416666666666664,20.58333333333333,,,,28.5,38.25,13.666666666666666,26.416666666666668,,,,,,4.833333333333333,2.5,4.833333333333333,1.1666666666666667,,1.5833333333333333,1.0,,34.583333333333336,25.33333333333333,0.43,11.0,8.666666666666666,11.083333333333334,6.333333333333333,class,,,a4ddbebce6afaf0ab1f2b3d9ec12715fa63fe2df,2014-12-08 17:51:35-08:00,9.79313812091608e-05,0.6013598551749846
,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,11.0,7.0,a4ddbebce6afaf0ab1f2b3d9ec12715fa63fe2df,2014-12-08 17:51:35-08:00,9.79313812091608e-05,0.6013598551749846
