AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,Buse Readability,Scalabrino Readability
,,,,,,,,,,,,,,,,,,,,,,,,,,3.2238805970149254,10.865671641791044,0.4776119402985074,6.164179104477612,1.9104477611940296,3.835820895522388,4.298507462686567,2.5074626865671643,1.791044776119403,0.0597014925373134,3.194029850746269,4.656716417910448,2.029850746268657,3.08955223880597,1.4328358208955223,1.3582089552238803,1.4328358208955223,0.9850746268656716,0.373134328358209,,,,,0.0,,0.2686567164179104,0.0,,,1.1126865671641797,1.4328358208955223,1.3582089552238803,1.4328358208955223,0.9850746268656716,method,,,2a1a158966fd7374d66d17eda4d51c0627c3ee33,2014-09-02 11:00:47-07:00,0.0001111085196801,0.8106439147755583
1.2142857142857142,1.1428571428571428,1.2142857142857142,1.0,8.285714285714286,0.3571428571428571,5.285714285714286,2.4285714285714284,1.3571428571428572,6.428571428571429,3.7142857142857135,0.0714285714285714,,1.7142857142857142,1.5714285714285714,,,,3.5,0.5714285714285714,5.214285714285714,18.428571428571427,0.0,0.0714285714285714,0.2857142857142857,4.857142857142857,,71.21428571428571,8.642857142857142,37.0,14.5,20.642857142857142,25.928571428571427,,,,17.857142857142858,26.5,13.5,15.571428571428571,,,,,,2.357142857142857,2.0,2.357142857142857,1.0,,1.6428571428571428,0.7142857142857143,,25.285714285714285,18.428571428571427,0.5385714285714286,7.357142857142857,7.0,7.357142857142857,5.214285714285714,class,,,2a1a158966fd7374d66d17eda4d51c0627c3ee33,2014-09-02 11:00:47-07:00,0.0001111085196801,0.8106439147755583
,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,12.0,8.0,2a1a158966fd7374d66d17eda4d51c0627c3ee33,2014-09-02 11:00:47-07:00,0.0001111085196801,0.8106439147755583
,,,,,,,,,,,,,,,,,,,,,,,,,,3.2238805970149254,10.8955223880597,0.4776119402985074,6.1940298507462686,1.9104477611940296,3.850746268656717,4.298507462686567,2.5074626865671643,1.805970149253732,0.0597014925373134,3.194029850746269,4.6716417910447765,2.029850746268657,3.1044776119402986,1.4477611940298507,1.373134328358209,1.4477611940298507,0.9850746268656716,0.373134328358209,,,,,0.0,,0.2835820895522388,0.0,,,1.1126865671641797,1.4477611940298507,1.373134328358209,1.4477611940298507,0.9850746268656716,method,,,d3140fc5a4bf0845ed65e38f8787016b956e2e98,2014-11-18 16:18:01-08:00,0.0001111085196801,0.40532195738777915
1.2142857142857142,1.1428571428571428,1.2142857142857142,1.0,8.357142857142858,0.3571428571428571,5.357142857142857,2.4285714285714284,1.3571428571428572,6.428571428571429,3.7142857142857135,0.0714285714285714,,1.7142857142857142,1.5714285714285714,,,,3.5,0.5714285714285714,5.214285714285714,18.428571428571427,0.0,0.0714285714285714,0.2857142857142857,4.857142857142857,,71.35714285714286,8.642857142857142,37.142857142857146,14.5,20.714285714285715,25.928571428571427,,,,17.857142857142858,26.571428571428573,13.5,15.642857142857142,,,,,,2.357142857142857,2.0,2.357142857142857,1.0,,1.6428571428571428,0.7142857142857143,,25.285714285714285,18.428571428571427,0.5378571428571429,7.428571428571429,7.071428571428571,7.428571428571429,5.214285714285714,class,,,d3140fc5a4bf0845ed65e38f8787016b956e2e98,2014-11-18 16:18:01-08:00,0.0001111085196801,0.40532195738777915
,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,12.0,8.0,d3140fc5a4bf0845ed65e38f8787016b956e2e98,2014-11-18 16:18:01-08:00,0.0001111085196801,0.40532195738777915
,,,,,,,,,,,,,,,,,,,,,,,,,,3.2238805970149254,10.8955223880597,0.4776119402985074,6.1940298507462686,1.9104477611940296,3.850746268656717,4.298507462686567,2.5074626865671643,1.805970149253732,0.0597014925373134,3.194029850746269,4.6716417910447765,2.029850746268657,3.1044776119402986,1.4477611940298507,1.373134328358209,1.4477611940298507,0.9850746268656716,0.373134328358209,,,,,0.0,,0.2835820895522388,0.0,,,1.1126865671641797,1.4477611940298507,1.373134328358209,1.4477611940298507,0.9850746268656716,method,,,1cbd1cc3efe14d27016b2c2017027c33fd46a3d6,2014-12-03 01:50:07-08:00,0.0001111085196801,0.40532195738777915
1.2142857142857142,1.1428571428571428,1.2142857142857142,1.0,8.357142857142858,0.3571428571428571,5.357142857142857,2.4285714285714284,1.3571428571428572,6.428571428571429,3.7142857142857135,0.0714285714285714,,1.7142857142857142,1.5714285714285714,,,,3.5,0.5714285714285714,5.214285714285714,18.428571428571427,0.0,0.0714285714285714,0.2857142857142857,4.857142857142857,,71.35714285714286,8.642857142857142,37.142857142857146,14.5,20.714285714285715,25.928571428571427,,,,17.857142857142858,26.571428571428573,13.5,15.642857142857142,,,,,,2.357142857142857,2.0,2.357142857142857,1.0,,1.6428571428571428,0.7142857142857143,,25.285714285714285,18.428571428571427,0.5378571428571429,7.428571428571429,7.071428571428571,7.428571428571429,5.214285714285714,class,,,1cbd1cc3efe14d27016b2c2017027c33fd46a3d6,2014-12-03 01:50:07-08:00,0.0001111085196801,0.40532195738777915
,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,12.0,8.0,1cbd1cc3efe14d27016b2c2017027c33fd46a3d6,2014-12-03 01:50:07-08:00,0.0001111085196801,0.40532195738777915
,,,,,,,,,,,,,,,,,,,,,,,,,,3.2238805970149254,10.8955223880597,0.4776119402985074,6.1940298507462686,1.9104477611940296,3.850746268656717,4.298507462686567,2.5074626865671643,1.805970149253732,0.0597014925373134,3.194029850746269,4.6716417910447765,2.029850746268657,3.1044776119402986,1.4477611940298507,1.373134328358209,1.4477611940298507,0.9850746268656716,0.373134328358209,,,,,0.0,,0.2835820895522388,0.0,,,1.1126865671641797,1.4477611940298507,1.373134328358209,1.4477611940298507,0.9850746268656716,method,,,a15075c758d2d82cfe0671e64fb04bff80bcaa8d,2014-12-05 15:04:30-08:00,0.0001111085196801,0.40532195738777915
