framework,projeto,readability,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,?,numberOfJavaFiles
Android,googlesamples/android-DocumentCentricApps,0,4,4,4,4,32,1,24,6,0,0,0,0,4,1,3,18,0,18,17,5,18,0,0,3,5,10,0,351,51,170,91,77,130,0,0,0,100,124,75,49,0,0,0,0,0,5,5,5,4,0,0,1,0,0,0,1,208,20,20,20,18,4
Android,googlesamples/android-ElizaChat,0,10,10,10,4,48,3,45,0,0,0,0,0,4,0,12,17,0,17,17,10,17,0,0,5,3,9,0,422,52,314,167,208,56,0,0,0,144,186,93,93,0,0,0,0,0,19,19,21,6,0,0,7,0,0,0,0,55,41,41,43,20,3
Android,googlesamples/android-EmojiCompat,0,4,4,4,3,29,1,25,2,0,0,0,0,5,0,5,13,0,13,13,3,13,0,1,2,1,9,0,259,49,143,81,63,67,0,0,0,77,99,69,30,0,0,0,0,0,6,6,6,3,0,0,3,0,0,0,0,157,17,17,17,13,3
Android,googlesamples/android-FindMyPhone,0,7,7,7,4,57,1,48,8,0,0,0,0,5,1,14,20,0,20,19,6,20,0,0,3,2,15,0,456,54,297,127,158,107,0,0,0,142,189,109,80,0,0,0,0,0,21,21,21,4,0,0,12,0,0,0,0,149,41,41,42,20,4
Android,googlesamples/android-Flashlight,0,2,2,2,2,14,0,13,0,0,0,0,0,7,0,0,20,0,20,20,10,20,0,0,2,2,16,0,245,42,162,73,74,41,0,0,0,81,109,68,41,0,0,0,0,0,5,5,5,2,0,0,3,0,0,0,0,51,23,23,23,20,2
Android,googlesamples/android-gcmnetworkmanager,0,2,2,2,2,25,2,18,3,0,0,0,0,3,0,9,16,0,16,16,3,16,0,0,5,1,10,0,314,56,201,90,122,60,0,0,0,118,145,81,64,0,0,0,0,0,10,7,10,4,0,0,4,0,0,0,0,65,29,25,29,18,2
Android,googlesamples/android-HdrViewfinder,0,8,8,8,5,65,3,48,9,0,0,0,0,21,2,12,64,0,67,65,56,67,0,4,9,4,50,0,1328,190,836,306,502,306,0,0,0,468,608,286,322,0,0,0,0,0,27,27,35,10,0,0,9,0,0,0,0,214,129,127,143,73,5
Android,googlesamples/android-key-attestation,0,16,15,16,14,120,0,112,1,0,0,0,0,20,35,106,74,0,64,38,76,73,0,8,29,0,36,0,1755,158,1325,620,739,275,0,0,0,711,851,529,322,0,0,0,0,0,38,33,38,24,0,0,12,0,0,0,0,347,127,122,130,93,13
Android,googlesamples/android-LNotifications,0,5,4,5,4,34,0,26,5,0,0,0,0,13,3,3,48,0,42,45,40,48,0,4,9,1,34,0,760,88,443,213,216,229,0,0,0,221,282,165,117,0,0,0,0,0,15,11,16,4,0,0,6,0,0,0,0,218,68,62,70,48,4
Android,googlesamples/android-MediaRecorder,0,7,7,7,4,63,5,37,20,0,0,0,0,8,7,5,31,0,33,26,15,33,0,2,11,4,16,0,878,125,467,157,271,289,0,0,0,240,329,141,188,0,0,0,0,0,20,19,22,12,0,0,7,0,0,0,0,194,80,79,84,49,3
Android,googlesamples/android-NotificationChannels,0,3,2,3,2,26,0,17,7,0,0,0,0,3,0,7,14,0,14,14,5,14,0,0,5,1,8,0,300,32,168,59,100,100,0,0,0,98,121,55,66,0,0,0,0,0,10,5,10,2,0,0,2,0,0,0,1,50,29,20,29,14,2
Android,googlesamples/android-PdfRendererBasic,0,4,3,4,3,27,0,22,4,0,0,0,0,3,0,3,24,0,24,24,11,24,0,0,6,2,16,0,441,50,255,108,124,136,0,0,0,141,182,89,93,0,0,0,0,0,8,8,8,3,0,0,4,0,0,0,0,147,39,38,39,24,3
Android,googlesamples/android-PictureInPicture,0,6,5,6,5,52,0,43,4,0,0,0,0,35,6,15,112,0,112,106,32,112,0,9,12,13,78,0,1545,183,1109,333,658,255,0,0,0,506,683,318,365,0,0,0,0,0,19,15,21,7,0,0,8,0,0,0,0,114,173,168,182,114,5
Android,googlesamples/android-play-awareness,0,3,3,3,3,26,1,20,3,0,0,0,0,17,0,1,34,0,34,34,8,34,0,0,4,4,26,0,532,67,327,118,192,138,0,0,0,153,200,120,80,0,0,0,0,0,8,6,8,3,0,0,2,0,0,0,0,184,46,44,47,34,3
Android,googlesamples/android-SkeletonWearableApp,0,2,2,2,2,14,0,12,0,0,0,0,0,6,1,6,17,0,17,16,6,17,0,0,2,1,14,0,244,31,173,92,77,40,0,0,0,104,127,80,47,0,0,0,0,0,3,3,4,2,0,0,1,0,0,0,0,46,18,18,19,17,2
Android,googlesamples/android-WatchViewStub,0,1,1,1,1,8,0,7,0,0,0,0,0,3,0,0,5,0,5,5,4,5,0,0,0,0,5,0,85,10,56,28,22,19,0,0,0,32,41,25,16,0,0,0,0,0,3,3,3,1,0,0,1,0,0,0,0,34,7,7,8,5,1
Android,googlesamples/android-WearDrawers,0,2,2,2,2,15,1,12,1,0,0,0,0,5,0,2,23,0,23,23,14,23,0,0,1,1,21,0,356,75,231,111,112,56,0,0,0,130,161,86,75,0,0,0,0,0,7,4,7,2,0,0,1,0,0,0,0,59,29,26,29,23,2
Android,googlesamples/android-WearHighBandwidthNetworking,0,1,1,1,1,15,2,13,0,0,0,0,0,6,0,12,18,0,18,18,11,18,0,1,6,1,10,0,347,60,234,66,157,53,0,0,0,137,167,65,102,0,0,0,0,0,7,4,7,1,0,0,2,0,0,0,0,23,34,29,34,18,1
Android,googlesamples/android-WearOAuth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Android,googlesamples/android-WearSpeakerSample,0,5,4,5,3,38,0,34,1,0,0,0,0,21,1,11,56,0,52,57,43,58,0,6,7,11,34,0,902,117,679,212,413,109,0,0,0,355,468,201,267,0,0,0,0,0,21,16,22,11,0,0,8,0,0,0,0,47,112,107,114,64,3
Android,googlesamples/android-WearStandaloneGoogleSignIn,0,2,2,2,2,13,0,12,1,0,0,0,0,5,0,2,22,0,22,22,5,22,0,0,3,6,13,0,298,34,200,76,99,64,0,0,0,99,134,65,69,0,0,0,0,0,6,6,6,2,0,0,3,0,0,0,0,99,33,33,38,22,2
Android,googlesamples/android-WearVerifyRemoteApp,0,3,3,3,2,30,5,22,1,0,0,0,0,10,0,17,26,0,26,26,9,26,0,0,8,8,10,0,578,121,374,143,228,86,0,0,0,192,242,118,124,0,0,0,0,0,9,8,10,2,0,0,3,0,0,0,0,47,46,44,47,26,2
Android,googlesamples/android-WifiRttScan,0,5,5,5,4,46,7,36,0,0,0,0,0,10,0,11,34,0,35,35,35,35,0,1,10,5,19,0,760,154,477,192,244,129,0,0,0,263,336,174,162,0,0,0,0,0,14,14,14,6,0,0,7,0,0,0,0,130,61,61,62,36,4
Android,googlesamples/androidtv-VisualGameController,0,8,8,8,5,69,3,51,12,0,0,0,0,14,1,12,54,0,55,58,96,59,0,2,9,9,39,0,1388,134,855,315,494,399,0,0,0,384,515,226,289,0,0,0,0,0,40,40,42,7,0,0,9,0,0,0,2,240,128,128,136,64,5
Android,googlesamples/android-RecipeAssistant,0.00010357914392703346,19,18,19,13,113,4,87,18,0,0,0,0,19,24,30,87,0,88,64,31,88,0,2,9,6,71,0,1421,175,789,353,391,457,0,0,0,444,594,331,263,0,0,0,0,0,44,39,44,13,0,0,17,0,0,0,12,551,135,130,135,87,14
Android,googlesamples/android-ActiveNotifications,0.00010772451933007687,11,10,11,9,81,4,52,22,0,0,0,0,14,18,16,64,0,65,47,11,65,0,0,4,7,54,0,1086,141,495,214,242,450,0,0,0,249,343,192,151,0,0,0,0,0,27,22,27,11,0,0,10,0,0,0,12,472,89,84,89,66,10
Android,googlesamples/android-AdvancedImmersiveMode,0.00010772451933007687,12,11,12,9,108,8,65,31,0,0,0,0,15,18,11,61,0,62,44,13,62,0,0,1,4,57,0,1170,148,516,188,280,506,0,0,0,279,373,177,196,0,0,0,0,0,29,24,29,9,0,0,8,0,0,0,13,469,90,85,90,61,10
Android,googlesamples/android-BasicImmersiveMode,0.00010772451933007687,11,10,11,9,87,4,52,26,0,0,0,0,14,18,12,59,0,60,42,7,60,0,0,1,4,55,0,1010,125,422,175,205,463,0,0,0,214,300,162,138,0,0,0,0,0,25,20,25,9,0,0,8,0,0,0,13,468,78,73,78,59,10
Android,googlesamples/android-ClippingBasic,0.00010772451933007687,11,10,11,9,86,7,52,24,0,0,0,0,15,18,11,61,0,62,44,12,62,0,0,2,4,56,0,1039,145,446,186,213,448,0,0,0,234,320,172,148,0,0,0,0,0,25,20,25,9,0,0,8,0,0,0,13,437,81,76,81,61,10
Android,googlesamples/android-CustomTransition,0.00010772451933007687,11,10,12,9,84,4,52,24,0,0,0,0,13,18,13,60,0,61,43,9,61,0,0,2,3,56,0,1040,129,457,203,210,454,0,0,0,235,324,185,139,0,0,0,0,0,28,23,30,12,0,0,9,0,0,0,12,515,85,80,87,63,10
Android,googlesamples/android-ElevationBasic,0.00010772451933007687,11,10,11,9,88,4,57,24,0,0,0,0,13,18,11,57,0,58,40,10,58,0,0,1,4,53,0,970,124,416,175,197,430,0,0,0,217,298,162,136,0,0,0,0,0,26,20,26,11,0,0,8,0,0,0,12,528,78,72,78,59,10
Android,googlesamples/android-Interpolator,0.00010772451933007687,11,10,11,9,89,6,52,28,0,0,0,0,14,18,12,71,0,72,54,17,72,0,0,5,4,63,0,1222,163,524,223,256,535,0,0,0,278,376,212,164,0,0,0,0,0,27,22,27,9,0,0,8,0,0,0,12,552,94,89,94,71,10
Android,googlesamples/android-RecyclerView,0.00010772451933007687,11,10,11,9,80,5,50,22,0,0,0,0,17,18,15,66,0,65,49,17,67,0,0,2,3,62,0,1084,144,483,200,232,457,0,0,0,251,344,184,160,0,0,0,0,0,27,21,27,9,0,0,8,0,0,0,12,513,90,84,90,66,10
Android,googlesamples/android-StorageClient,0.00010772451933007687,11,10,12,9,87,5,50,27,0,0,0,0,14,18,13,64,0,65,47,9,65,0,0,2,6,57,0,1141,143,494,208,239,506,0,0,0,256,354,192,162,0,0,0,0,0,26,21,27,9,0,0,9,0,0,0,13,526,91,86,93,64,10
Android,googlesamples/android-StorageProvider,0.00010772451933007687,12,11,12,9,92,5,55,26,0,0,0,0,14,22,19,79,0,80,58,7,80,0,0,16,3,61,0,1524,209,735,297,402,582,0,0,0,379,518,267,251,0,0,0,0,0,30,25,31,11,0,0,10,0,0,0,12,512,134,129,136,85,10
Android,googlesamples/android-DragAndDropAcrossApps,0.00010818847658811137,28,24,28,18,191,13,122,48,0,0,0,0,28,36,33,124,0,126,90,15,126,0,0,10,13,103,0,2258,316,1038,427,522,905,0,0,0,544,742,392,350,0,0,0,0,0,66,50,66,26,0,0,20,0,0,0,24,961,199,179,203,134,20
Android,googlesamples/android-CardEmulation,0.00011110851968017717,14,13,14,11,105,4,65,32,0,0,0,0,15,24,22,73,0,74,50,8,74,0,0,1,4,69,0,1296,151,562,256,280,588,0,0,0,306,421,241,180,0,0,0,0,0,30,25,30,11,0,0,10,0,0,0,13,645,104,99,104,73,12
Android,googlesamples/android-ScreenCapture,0.00011938356328755617,11,10,12,9,76,4,50,19,0,0,0,0,12,18,14,68,0,69,51,17,69,0,0,6,4,59,0,1090,140,531,220,252,419,0,0,0,276,379,199,180,0,0,0,0,0,27,22,29,12,0,0,9,0,0,0,12,465,99,94,101,71,10
Android,googlesamples/android-AppRestrictionSchema,0.00011969391036675208,11,10,12,8,74,4,49,19,0,0,0,0,12,18,20,64,0,65,47,14,65,0,0,8,3,54,0,1081,130,548,216,279,403,0,0,0,283,394,201,193,0,0,0,0,0,30,25,32,13,0,0,11,0,0,0,12,397,107,102,115,69,9
Android,googlesamples/android-DrawableTinting,0.00011969391036675208,10,9,10,8,74,5,45,22,0,0,0,0,13,18,17,61,0,62,44,20,62,0,0,1,3,58,0,1142,146,493,199,257,503,0,0,0,264,348,187,161,0,0,0,0,0,24,19,24,8,0,0,8,0,0,0,12,467,81,76,81,61,9
Android,googlesamples/android-RepeatingAlarm,0.00011969391036675208,10,9,10,8,93,7,47,34,0,0,0,0,11,18,12,50,0,51,33,5,51,0,0,1,3,47,0,894,117,355,156,168,422,0,0,0,185,256,144,112,0,0,0,0,0,23,18,23,8,0,0,7,0,0,0,13,432,67,62,67,50,9
Android,googlesamples/android-RevealEffectBasic,0.000123775185784325,11,10,11,9,83,5,51,23,0,0,0,0,13,18,11,57,0,58,40,8,58,0,0,1,4,53,0,958,122,408,175,191,428,0,0,0,208,288,160,128,0,0,0,0,0,24,19,24,9,0,0,7,0,0,0,13,458,76,71,76,57,10
Android,googlesamples/android-play-publisher-api,0.0001327035230739663,22,22,22,12,480,53,374,61,0,0,0,0,12,20,58,22,0,22,2,0,22,0,0,10,4,8,0,1407,193,771,457,459,453,0,0,0,450,502,403,99,0,0,0,0,0,24,24,26,12,0,0,12,0,0,0,10,475,38,38,42,22,12
Android,googlesamples/android-WclDemoSample,0.0001484486534276844,18,15,19,13,149,3,131,9,0,0,0,0,41,6,34,112,0,112,106,37,112,0,1,24,19,68,0,2089,240,1423,557,794,433,0,0,0,780,975,518,457,0,0,0,0,0,64,42,66,15,0,0,18,0,0,0,1,535,211,179,216,114,14
Android,googlesamples/android-FloatingActionButtonBasic,0.0001522737623996694,14,12,14,10,89,4,56,24,0,0,0,0,15,18,13,67,0,69,51,10,69,0,1,1,6,61,0,1116,152,478,205,216,486,0,0,0,241,337,185,152,0,0,0,0,0,31,25,31,10,0,0,9,0,0,0,13,554,93,87,93,67,11
Android,googlesamples/android-FingerprintDialog,0.00016147071437444538,5,5,5,4,45,1,33,7,0,0,0,0,14,0,7,43,0,43,45,30,45,0,4,8,2,31,0,791,87,529,192,289,179,0,0,0,281,357,167,190,0,0,0,0,0,15,14,15,6,0,0,5,0,0,0,1,91,73,71,74,45,4
Android,googlesamples/android-SlidingTabsBasic,0.0001772493293780523,14,13,14,11,102,6,61,31,0,0,0,0,19,20,21,90,0,93,73,30,93,0,10,5,7,71,0,1569,229,734,318,355,606,0,0,0,397,539,291,248,0,0,0,0,0,35,30,38,13,0,0,12,0,0,0,14,544,133,128,140,92,12
Android,googlesamples/android-DisplayingBitmaps,0.0002662318306864195,29,28,32,19,217,7,133,63,0,0,0,0,49,58,62,273,0,275,219,96,277,0,2,43,34,198,0,5452,567,2945,952,1650,2151,0,0,0,1306,1916,875,1041,0,0,0,0,0,102,97,119,31,0,0,37,0,0,0,17,962,571,560,621,303,21
Android,googlesamples/android-AsymmetricFingerprintDialog,0.00032326079154801037,11,11,11,9,70,0,56,9,0,0,0,0,20,0,5,66,0,69,71,42,71,0,5,8,2,56,0,1152,140,716,302,334,298,0,0,0,375,489,260,229,0,0,0,0,0,24,23,25,15,0,0,11,0,0,0,8,291,107,105,111,73,9
Android,googlesamples/android-RuntimePermissions,0.0003335983104382952,11,11,13,9,97,6,59,30,0,0,0,0,10,5,11,33,0,33,28,8,33,0,0,7,1,25,0,862,110,437,160,244,320,0,0,0,213,280,143,137,0,0,0,0,0,23,21,25,9,0,0,9,0,0,0,2,351,63,60,68,36,6
Android,googlesamples/android-ActivitySceneTransitionBasic,0.00034567290673625064,12,11,12,10,88,5,51,28,0,0,0,0,15,19,14,73,0,74,55,14,74,0,1,5,3,65,0,1161,162,499,199,238,502,0,0,0,239,342,191,151,0,0,0,0,0,29,24,32,12,0,0,10,0,0,0,13,567,95,90,98,75,11
Android,googlesamples/android-DataLayer,0.0003489622213237453,7,7,7,5,54,5,43,4,0,0,0,0,22,2,20,65,0,66,64,25,66,0,3,10,6,47,0,1215,208,791,350,386,219,0,0,0,411,544,310,234,0,0,0,0,0,19,17,19,11,0,0,8,0,0,0,0,187,117,112,119,71,5
Android,googlesamples/android-NavigationDrawer,0.00037859354924876245,11,10,11,9,73,3,45,22,0,0,0,0,19,19,9,73,0,75,56,20,75,0,0,4,4,67,0,1155,145,537,230,243,480,0,0,0,274,377,210,167,0,0,0,0,0,26,21,26,11,0,0,8,0,0,0,13,454,93,88,93,75,10
Android,googlesamples/android-JobScheduler,0.00040445329634369246,11,9,11,8,78,3,47,24,0,0,0,0,13,18,16,62,0,63,45,18,63,0,1,4,3,55,0,1108,141,514,217,258,454,0,0,0,288,381,204,177,0,0,0,0,0,28,23,28,8,0,0,7,0,0,0,13,406,91,83,91,62,9
Android,googlesamples/android-BasicMediaRouter,0.0004084434444343464,10,9,10,8,78,5,40,28,0,0,0,0,14,18,8,60,0,61,43,16,61,0,0,3,6,52,0,1099,143,427,166,206,529,0,0,0,217,303,158,145,0,0,0,0,0,25,20,27,8,0,0,7,0,0,0,15,356,82,77,84,60,9
Android,googlesamples/android-MediaRouter,0.00047195844030391206,22,21,24,16,130,3,102,20,0,0,0,0,68,23,45,311,0,337,314,118,337,0,6,50,15,266,0,4329,525,3086,936,1813,722,0,0,0,1484,2090,877,1213,0,0,0,0,0,76,70,82,27,0,0,23,0,0,0,16,491,596,587,646,324,17
Android,googlesamples/android-BasicContactables,0.0004836377047467977,12,11,12,8,88,6,49,30,0,0,0,0,11,18,12,53,0,54,36,7,54,0,0,2,3,49,0,956,123,395,169,193,444,0,0,0,197,279,157,122,0,0,0,0,0,30,25,30,8,0,0,8,0,0,0,13,463,78,73,78,53,9
Android,googlesamples/android-TextLinkify,0.0005243770756351296,9,8,9,7,138,11,52,74,0,0,0,0,10,18,8,46,0,47,29,6,47,0,0,1,2,44,0,859,102,310,124,149,448,0,0,0,155,219,119,100,0,0,0,0,0,20,15,20,7,0,0,5,0,0,0,15,355,61,56,61,46,8
Android,googlesamples/android-JumpingJack,0.0006444579310482367,5,5,5,5,35,0,29,5,0,0,0,0,10,3,7,34,0,34,31,18,34,0,0,6,3,25,0,523,77,293,132,129,155,0,0,0,157,208,121,87,0,0,0,0,0,9,9,10,5,0,0,3,0,0,0,1,232,48,47,50,34,5
Android,googlesamples/android-BasicMultitouch,0.0006782220346697917,11,9,11,8,88,8,47,29,0,0,0,0,15,19,16,61,0,64,45,25,64,0,0,4,3,57,0,1273,181,508,205,266,584,0,0,0,272,372,194,178,0,0,0,0,0,29,20,29,10,0,0,9,0,0,0,15,385,94,85,95,63,9
Android,googlesamples/android-DelayedConfirmation,0.0007363226419935623,4,4,4,3,22,0,22,0,0,0,0,0,8,0,10,30,0,30,30,4,30,0,0,6,4,20,0,391,47,278,107,140,66,0,0,0,114,165,90,75,0,0,0,0,0,9,9,9,6,0,0,5,0,0,0,1,57,46,46,46,33,3
Android,googlesamples/android-ActionBarCompat-ShareActionProvider,0.0008065517176873982,4,4,4,4,36,1,20,12,0,0,0,0,6,1,3,25,0,25,24,9,25,0,1,1,2,21,0,461,75,219,96,105,168,0,0,0,116,152,88,64,0,0,0,0,0,11,9,11,4,0,0,3,0,0,0,2,197,34,32,34,25,4
Android,googlesamples/android-DirectBoot,0.0008233728197713693,14,14,15,9,100,1,87,10,0,0,0,0,19,5,12,56,0,57,52,26,57,0,1,0,2,54,0,984,127,616,307,301,241,0,0,0,359,450,274,176,0,0,0,0,0,21,21,25,13,0,0,9,0,0,0,1,366,73,73,77,60,9
Android,googlesamples/android-ShareActionProvider,0.0008430075831711292,4,4,4,4,37,1,21,12,0,0,0,0,6,1,3,25,0,25,24,9,25,0,1,1,2,21,0,468,75,228,102,108,166,0,0,0,120,157,91,66,0,0,0,0,0,12,10,12,6,0,0,4,0,0,0,2,187,35,33,35,27,4
Android,googlesamples/android-NetworkConnect,0.000880812352988869,5,4,5,3,26,0,18,6,0,0,0,0,7,1,2,27,0,31,30,14,31,0,4,3,7,17,0,536,56,298,124,146,183,0,0,0,153,210,105,105,0,0,0,0,0,12,8,13,3,0,0,4,0,0,0,3,181,54,49,62,27,4
Android,googlesamples/android-DoneBar,0.0010279867565259337,4,4,4,4,39,1,29,6,0,0,0,0,9,0,0,18,0,18,18,6,18,0,0,2,3,13,0,320,41,177,76,85,102,0,0,0,84,110,66,44,0,0,0,0,0,6,6,6,4,0,0,2,0,0,0,1,224,20,20,20,18,4
Android,googlesamples/android-MediaBrowserService,0.0010549684779511557,11,11,11,9,77,1,65,5,0,0,0,0,27,8,12,105,0,115,107,49,115,0,2,23,12,78,0,1681,238,1151,436,583,293,0,0,0,528,718,363,355,0,0,0,0,0,40,34,43,9,0,0,13,0,0,0,2,203,183,174,192,105,9
Android,googlesamples/leanback-assistant,0.0010814364033970324,21,21,22,17,152,6,124,16,0,0,0,0,28,10,31,131,0,135,125,55,135,0,4,18,10,103,0,1988,267,1275,525,648,459,0,0,0,587,771,437,334,0,0,0,0,0,34,34,36,20,0,0,14,0,0,0,6,675,163,163,165,135,17
Android,googlesamples/android-Timer,0.001090503860420237,10,10,12,6,62,3,45,13,0,0,0,0,8,2,19,32,0,32,30,13,32,0,0,12,2,18,0,617,97,360,176,187,160,0,0,0,190,249,146,103,0,0,0,0,0,26,26,33,6,0,0,5,0,0,0,2,229,55,55,62,32,6
Android,googlesamples/android-RuntimePermissionsWear,0.0011863682011608034,12,12,12,8,93,11,72,6,0,0,0,0,19,0,25,66,0,66,66,15,66,0,0,20,12,34,0,1558,290,956,347,578,312,0,0,0,489,644,310,334,0,0,0,0,0,26,26,26,12,0,0,13,0,0,0,3,222,142,142,146,70,8
Android,googlesamples/android-RenderScriptIntrinsic,0.001195551361888647,3,3,3,3,36,2,27,6,0,0,0,0,8,0,0,25,0,25,25,18,25,0,1,7,5,12,0,527,73,329,131,207,125,0,0,0,213,256,133,123,0,0,0,0,0,7,5,7,3,0,0,2,0,0,0,1,144,42,38,42,25,3
Android,googlesamples/android-Notifications,0.001200718014645289,32,30,32,23,533,95,285,143,0,0,0,0,33,18,45,126,0,126,108,42,126,0,1,38,16,71,0,4464,846,2143,929,1291,1477,0,0,0,1003,1242,764,478,0,0,0,0,0,50,45,50,23,0,0,16,0,0,0,16,959,199,193,199,126,23
Android,googlesamples/android-NfcProvisioning,0.001214106891823646,18,17,19,13,113,4,77,26,0,0,0,0,16,21,13,80,0,82,61,19,82,0,1,8,7,66,0,1443,170,756,308,375,520,0,0,0,391,534,276,258,0,0,0,0,0,42,35,42,23,0,0,16,0,0,0,13,614,141,130,144,93,13
Android,googlesamples/android-BluetoothLeGatt,0.0013209007447585464,7,7,7,4,38,0,32,3,0,0,0,0,15,2,18,52,0,52,50,30,52,0,1,8,7,36,0,938,101,664,236,390,173,0,0,0,364,476,209,267,0,0,0,0,0,15,15,19,8,0,0,8,0,0,0,1,90,106,103,115,59,4
