AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,Buse Readability,Scalabrino Readability
,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,32.2,3.2,23.4,8.9,19.9,6.0,13.0,1.8,0.0,9.5,11.4,6.3,10.2,1.8,1.8,2.0,1.0,0.5,,,,,0.0,,0.8,0.0,,,0.5149999999999999,1.8,1.8,2.0,1.0,method,,,3b40e64fe44543329facbd52a4fe6a815fd0bb32,2014-07-22 17:59:48+01:00,0.0001327035230739,0.6142135328716702
1.8333333333333333,1.8333333333333333,1.8333333333333333,1.0,39.66666666666666,4.5,30.666666666666668,5.166666666666667,1.0,19.33333333333333,13.5,0.0,,1.6666666666666667,4.833333333333333,,,,0.1666666666666666,0.0,1.8333333333333333,14.833333333333334,0.0,0.8333333333333334,0.3333333333333333,0.6666666666666666,,80.0,11.5,46.5,21.166666666666668,37.66666666666666,22.83333333333333,,,,20.666666666666668,25.0,16.5,18.166666666666668,,,,,,2.0,2.0,2.1666666666666665,1.0,,1.0,1.0,,9.666666666666666,5.5,0.9250000000000002,3.1666666666666665,3.1666666666666665,3.5,1.8333333333333333,class,,,3b40e64fe44543329facbd52a4fe6a815fd0bb32,2014-07-22 17:59:48+01:00,0.0001327035230739,0.6142135328716702
,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,5.0,3b40e64fe44543329facbd52a4fe6a815fd0bb32,2014-07-22 17:59:48+01:00,0.0001327035230739,0.6142135328716702
,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,32.2,3.2,23.4,8.9,19.9,6.0,13.0,1.8,0.0,9.5,11.4,6.3,10.2,1.8,1.8,2.0,1.0,0.5,,,,,0.0,,0.8,0.0,,,0.5149999999999999,1.8,1.8,2.0,1.0,method,,,8e56e9d37c1f2f7afe0875f703ce5f5691b9f17d,2014-08-01 10:19:01+01:00,0.0001327035230739,0.6142135328716702
1.8333333333333333,1.8333333333333333,1.8333333333333333,1.0,39.66666666666666,4.5,30.666666666666668,5.166666666666667,1.0,19.33333333333333,13.5,0.0,,1.6666666666666667,4.833333333333333,,,,0.1666666666666666,0.0,1.8333333333333333,14.833333333333334,0.0,0.8333333333333334,0.3333333333333333,0.6666666666666666,,80.0,11.5,46.5,21.166666666666668,37.66666666666666,22.83333333333333,,,,20.666666666666668,25.0,16.5,18.166666666666668,,,,,,2.0,2.0,2.1666666666666665,1.0,,1.0,1.0,,9.666666666666666,5.5,0.9250000000000002,3.1666666666666665,3.1666666666666665,3.5,1.8333333333333333,class,,,8e56e9d37c1f2f7afe0875f703ce5f5691b9f17d,2014-08-01 10:19:01+01:00,0.0001327035230739,0.6142135328716702
,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,5.0,8e56e9d37c1f2f7afe0875f703ce5f5691b9f17d,2014-08-01 10:19:01+01:00,0.0001327035230739,0.6142135328716702
,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,32.2,3.2,23.4,8.9,19.9,6.0,13.0,1.8,0.0,9.5,11.4,6.3,10.2,1.8,1.8,2.0,1.0,0.5,,,,,0.0,,0.8,0.0,,,0.5149999999999999,1.8,1.8,2.0,1.0,method,,,93ec6e212def2c5188fb8991119abe9e4ac4b30b,2014-08-08 14:19:37-05:00,0.0001327035230739,0.6142135328716702
1.8333333333333333,1.8333333333333333,1.8333333333333333,1.0,39.66666666666666,4.5,30.666666666666668,5.166666666666667,1.0,19.33333333333333,13.5,0.0,,1.6666666666666667,4.833333333333333,,,,0.1666666666666666,0.0,1.8333333333333333,14.833333333333334,0.0,0.8333333333333334,0.3333333333333333,0.6666666666666666,,80.0,11.5,46.5,21.166666666666668,37.66666666666666,22.83333333333333,,,,20.666666666666668,25.0,16.5,18.166666666666668,,,,,,2.0,2.0,2.1666666666666665,1.0,,1.0,1.0,,9.666666666666666,5.5,0.9250000000000002,3.1666666666666665,3.1666666666666665,3.5,1.8333333333333333,class,,,93ec6e212def2c5188fb8991119abe9e4ac4b30b,2014-08-08 14:19:37-05:00,0.0001327035230739,0.6142135328716702
,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,5.0,93ec6e212def2c5188fb8991119abe9e4ac4b30b,2014-08-08 14:19:37-05:00,0.0001327035230739,0.6142135328716702
,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,32.2,3.2,23.4,8.9,19.9,6.0,13.0,1.8,0.0,9.5,11.4,6.3,10.2,1.8,1.8,2.0,1.0,0.5,,,,,0.0,,0.8,0.0,,,0.5149999999999999,1.8,1.8,2.0,1.0,method,,,704847c1623a751d8591a5ccb263fe96f8782eab,2014-08-08 22:52:24+01:00,0.0001327035230739,0.6142135328716702
