AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,Buse Readability,Scalabrino Readability
,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,5.75,0.375,4.875,1.75,2.75,0.625,2.125,1.125,0.0,2.625,3.75,1.75,2.75,1.125,1.125,1.5,1.0,0.0,,,,,0.0,,0.125,0.0,,,0.055,1.125,1.125,1.5,1.0,method,,,eaa9ec2b086d880e34bbcc2583c32ca96eaadb36,2013-07-17 15:01:04-04:00,0.06521797804938,0.7052970627943674
1.0,1.0,1.6666666666666667,1.0,7.0,0.3333333333333333,6.0,1.0,1.3333333333333333,8.0,2.333333333333333,0.0,,0.3333333333333333,0.0,,,,2.333333333333333,1.3333333333333333,2.6666666666666665,15.666666666666666,0.0,0.0,0.0,2.6666666666666665,,23.666666666666668,4.666666666666667,17.666666666666668,8.333333333333334,7.666666666666667,1.6666666666666667,,,,8.333333333333334,12.333333333333334,7.0,7.666666666666667,,,,,,1.3333333333333333,1.3333333333333333,2.333333333333333,1.0,,1.0,0.3333333333333333,,30.0,30.0,0.09,3.0,3.0,4.0,2.6666666666666665,class,,,eaa9ec2b086d880e34bbcc2583c32ca96eaadb36,2013-07-17 15:01:04-04:00,0.06521797804938,0.7052970627943674
,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,3.0,1.0,eaa9ec2b086d880e34bbcc2583c32ca96eaadb36,2013-07-17 15:01:04-04:00,0.06521797804938,0.7052970627943674
,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,5.75,0.375,4.875,1.75,2.75,0.625,2.125,1.125,0.0,2.625,3.75,1.75,2.75,1.125,1.125,1.5,1.0,0.0,,,,,0.0,,0.125,0.0,,,0.055,1.125,1.125,1.5,1.0,method,,,299394692f74586fbb749b273a76ca261e90f813,2013-07-17 16:58:45-04:00,0.06521797804938,0.7052970627943674
1.0,1.0,1.6666666666666667,1.0,7.0,0.3333333333333333,6.0,1.0,1.3333333333333333,8.0,2.333333333333333,0.0,,0.3333333333333333,0.0,,,,2.333333333333333,1.3333333333333333,2.6666666666666665,15.666666666666666,0.0,0.0,0.0,2.6666666666666665,,23.666666666666668,4.666666666666667,17.666666666666668,8.333333333333334,7.666666666666667,1.6666666666666667,,,,8.333333333333334,12.333333333333334,7.0,7.666666666666667,,,,,,1.3333333333333333,1.3333333333333333,2.333333333333333,1.0,,1.0,0.3333333333333333,,30.0,30.0,0.09,3.0,3.0,4.0,2.6666666666666665,class,,,299394692f74586fbb749b273a76ca261e90f813,2013-07-17 16:58:45-04:00,0.06521797804938,0.7052970627943674
,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,3.0,1.0,299394692f74586fbb749b273a76ca261e90f813,2013-07-17 16:58:45-04:00,0.06521797804938,0.7052970627943674
,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,5.75,0.375,4.875,1.75,2.75,0.75,2.125,1.125,0.0,2.625,3.75,1.75,2.75,1.125,1.125,1.5,1.0,0.0,,,,,0.0,,0.125,0.0,,,0.0625,1.125,1.125,1.5,1.0,method,,,51a0a3847c8e2533c6e770ef80faae925e204431,2013-07-17 17:15:38-04:00,0.0652075514323466,0.7017028033733368
1.0,1.0,1.6666666666666667,1.0,7.0,0.3333333333333333,6.0,1.0,1.3333333333333333,8.0,2.333333333333333,0.0,,0.3333333333333333,0.0,,,,2.333333333333333,1.3333333333333333,2.6666666666666665,15.666666666666666,0.0,0.0,0.0,2.6666666666666665,,23.666666666666668,4.666666666666667,17.666666666666668,8.333333333333334,7.666666666666667,2.0,,,,8.333333333333334,12.333333333333334,7.0,7.666666666666667,,,,,,1.3333333333333333,1.3333333333333333,2.333333333333333,1.0,,1.0,0.3333333333333333,,30.0,30.0,0.1066666666666666,3.0,3.0,4.0,2.6666666666666665,class,,,51a0a3847c8e2533c6e770ef80faae925e204431,2013-07-17 17:15:38-04:00,0.0652075514323466,0.7017028033733368
,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,3.0,1.0,51a0a3847c8e2533c6e770ef80faae925e204431,2013-07-17 17:15:38-04:00,0.0652075514323466,0.7017028033733368
,,,,,,,,,,,,,,,,,,,,,,,,,,1.625,5.75,0.375,4.875,1.75,2.75,0.75,2.125,1.125,0.0,2.625,3.75,1.75,2.75,1.125,1.125,1.5,1.0,0.0,,,,,0.0,,0.125,0.0,,,0.0625,1.125,1.125,1.5,1.0,method,,,283a0bdede9dc8cfc41d763c025dfb965646dc46,2013-07-18 10:20:24-04:00,0.0652075514323466,0.7017028033733368
