AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,Buse Readability,Scalabrino Readability
,,,,,,,,,,,,,,,,,,,,,,,,,,3.0625,10.0,0.6875,7.15625,1.96875,4.625,2.1875,3.15625,1.84375,0.1875,3.28125,4.84375,1.90625,3.625,1.6875,1.6875,1.71875,1.0,0.40625,,,,,0.0,,0.4375,0.0,,,0.3339393939393938,1.6363636363636365,1.6363636363636365,1.6666666666666667,0.9696969696969696,method,,,d4dd87fb23d4912ca7bb0abfc89367c582a35efc,2015-04-07 11:29:15-07:00,0.0004179891208574,0.7797437690553212
1.5,1.5,1.5,1.0,12.4,0.9,8.3,3.1,1.2,8.7,4.7,0.0,,1.0,1.4,,,,2.5,1.5,3.5,16.5,0.1,1.1,0.0,2.3,,56.0,8.6,34.9,12.2,20.5,13.0,,,,17.5,24.5,11.1,16.6,,,,,,2.3,2.3,2.4,1.0,,1.0,0.8,,18.5,15.0,0.41,5.8,5.8,5.9,3.5,class,,,d4dd87fb23d4912ca7bb0abfc89367c582a35efc,2015-04-07 11:29:15-07:00,0.0004179891208574,0.7797437690553212
,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,9.0,10.0,d4dd87fb23d4912ca7bb0abfc89367c582a35efc,2015-04-07 11:29:15-07:00,0.0004179891208574,0.7797437690553212
,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,11.09375,0.78125,8.1875,2.0625,5.5,2.15625,3.84375,2.1875,0.1875,3.84375,5.5625,2.0,4.34375,1.84375,1.84375,1.90625,1.0,0.5,,,,,0.0,,0.53125,0.0,,,0.2196969696969696,1.7878787878787878,1.7878787878787878,1.8484848484848484,0.9696969696969696,method,,,181ee5830b4401b54e64c9a784ea2973d96e381a,2015-04-07 11:59:57-07:00,0.0004179891208574,0.764293531340266
1.7,1.7,1.7,1.0,13.1,0.9,8.8,3.1,1.2,9.2,5.0,0.0,,1.0,1.4,,,,2.5,1.7,3.5,16.5,0.1,1.1,0.0,2.3,,60.1,9.1,38.4,12.7,23.3,13.1,,,,19.5,27.0,11.6,18.9,,,,,,2.5,2.5,2.7,1.0,,1.0,0.9,,18.0,15.8,0.3889999999999999,6.3,6.3,6.5,3.5,class,,,181ee5830b4401b54e64c9a784ea2973d96e381a,2015-04-07 11:59:57-07:00,0.0004179891208574,0.764293531340266
,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,9.0,10.0,181ee5830b4401b54e64c9a784ea2973d96e381a,2015-04-07 11:59:57-07:00,0.0004179891208574,0.764293531340266
,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,11.15625,0.8125,8.21875,2.03125,5.53125,2.15625,3.9375,2.1875,0.1875,3.90625,5.625,2.0,4.40625,1.84375,1.84375,1.90625,1.0,0.5,,,,,0.0,,0.53125,0.0,,,0.2193939393939393,1.7878787878787878,1.7878787878787878,1.8484848484848484,0.9696969696969696,method,,,c9ec5c6f3e85738210fd7d05e903b9fcab27b702,2017-09-12 13:23:15-07:00,0.0004179891208574,0.7650623194991596
1.7,1.7,1.7,1.0,13.2,1.0,8.9,3.1,1.2,9.1,4.9,0.0,,1.0,1.4,,,,2.5,1.7,3.5,16.5,0.1,1.1,0.0,2.3,,60.3,9.2,38.5,12.6,23.4,13.1,,,,19.7,27.2,11.6,19.1,,,,,,2.5,2.5,2.7,1.0,,1.0,0.9,,18.0,15.8,0.388,6.3,6.3,6.5,3.5,class,,,c9ec5c6f3e85738210fd7d05e903b9fcab27b702,2017-09-12 13:23:15-07:00,0.0004179891208574,0.7650623194991596
,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,9.0,10.0,c9ec5c6f3e85738210fd7d05e903b9fcab27b702,2017-09-12 13:23:15-07:00,0.0004179891208574,0.7650623194991596
,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,11.1875,0.8125,8.25,2.03125,5.5625,2.15625,3.96875,2.1875,0.1875,3.9375,5.65625,2.0,4.4375,1.84375,1.84375,1.90625,1.0,0.5,,,,,0.0,,0.53125,0.0,,,0.2187878787878787,1.7878787878787878,1.7878787878787878,1.8484848484848484,0.9696969696969696,method,,,16d2207f75d48ce938543385cc61b3b658f2d4a7,2017-09-26 09:02:56-07:00,0.0002964078044492,0.7652161127281567
