AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,Buse Readability,Scalabrino Readability
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,21.5,2.1,14.825,4.825,11.3,4.65,8.075,5.075,0.2,8.65,11.025,4.675,9.2,2.5,2.5,2.6,1.35,1.2,,,,,0.5,,0.9,0.5,,,0.4153658536585365,2.4390243902439024,2.4390243902439024,2.5365853658536586,1.3170731707317074,method,,,6699f3dde09faf3b38664fd43d1318424c46cb84,2019-03-19 16:03:29-07:00,0.0258574659625689,0.532438895045213
2.125,2.125,2.25,1.125,19.125,1.5,13.75,3.375,1.0,19.0,6.375,0.0,,1.875,4.125,,,,3.625,2.75,5.5,20.0,2.0,2.5,0.125,0.875,,162.5,22.0,109.5,36.625,80.75,31.625,,,,61.875,79.375,35.75,59.375,,,,,,4.5,4.5,5.0,2.125,,1.0,2.125,,34.25,25.75,0.28875,14.0,14.0,14.5,7.25,class,,,6699f3dde09faf3b38664fd43d1318424c46cb84,2019-03-19 16:03:29-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,6699f3dde09faf3b38664fd43d1318424c46cb84,2019-03-19 16:03:29-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,21.5,2.1,14.825,4.825,11.3,4.65,8.075,5.075,0.2,8.65,11.025,4.675,9.2,2.5,2.5,2.6,1.35,1.2,,,,,0.5,,0.9,0.5,,,0.4153658536585365,2.4390243902439024,2.4390243902439024,2.5365853658536586,1.3170731707317074,method,,,9e0827a513d0ba86cc898e62e855380c97b72b4d,2019-03-19 16:51:40-07:00,0.0258574659625689,0.532438895045213
2.125,2.125,2.25,1.125,19.125,1.5,13.75,3.375,1.0,19.0,6.375,0.0,,1.875,4.125,,,,3.625,2.75,5.5,20.0,2.0,2.5,0.125,0.875,,162.5,22.0,109.5,36.625,80.75,31.625,,,,61.875,79.375,35.75,59.375,,,,,,4.5,4.5,5.0,2.125,,1.0,2.125,,34.25,25.75,0.28875,14.0,14.0,14.5,7.25,class,,,9e0827a513d0ba86cc898e62e855380c97b72b4d,2019-03-19 16:51:40-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,9e0827a513d0ba86cc898e62e855380c97b72b4d,2019-03-19 16:51:40-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,21.5,2.1,14.825,4.825,11.3,4.65,8.075,5.075,0.2,8.65,11.025,4.675,9.2,2.5,2.5,2.6,1.35,1.2,,,,,0.5,,0.9,0.5,,,0.4153658536585365,2.4390243902439024,2.4390243902439024,2.5365853658536586,1.3170731707317074,method,,,d63480696fe812eb2a60f9c369e9838fc17085f8,2019-03-24 11:06:14-07:00,0.0258574659625689,0.532438895045213
2.125,2.125,2.25,1.125,19.125,1.5,13.75,3.375,1.0,19.0,6.375,0.0,,1.875,4.125,,,,3.625,2.75,5.5,20.0,2.0,2.5,0.125,0.875,,162.5,22.0,109.5,36.625,80.75,31.625,,,,61.875,79.375,35.75,59.375,,,,,,4.5,4.5,5.0,2.125,,1.0,2.125,,34.25,25.75,0.28875,14.0,14.0,14.5,7.25,class,,,d63480696fe812eb2a60f9c369e9838fc17085f8,2019-03-24 11:06:14-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,d63480696fe812eb2a60f9c369e9838fc17085f8,2019-03-24 11:06:14-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,21.5,2.1,14.825,4.825,11.3,4.65,8.075,5.075,0.2,8.65,11.025,4.675,9.2,2.5,2.5,2.6,1.35,1.2,,,,,0.5,,0.9,0.5,,,0.4153658536585365,2.4390243902439024,2.4390243902439024,2.5365853658536586,1.3170731707317074,method,,,f5ef178f7c7f267f166cd81de37abef8f6ff7262,2019-03-24 11:07:36-07:00,0.0258574659625689,0.532438895045213
2.125,2.125,2.25,1.125,19.125,1.5,13.75,3.375,1.0,19.0,6.375,0.0,,1.875,4.125,,,,3.625,2.75,5.5,20.0,2.0,2.5,0.125,0.875,,162.5,22.0,109.5,36.625,80.75,31.625,,,,61.875,79.375,35.75,59.375,,,,,,4.5,4.5,5.0,2.125,,1.0,2.125,,34.25,25.75,0.28875,14.0,14.0,14.5,7.25,class,,,f5ef178f7c7f267f166cd81de37abef8f6ff7262,2019-03-24 11:07:36-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,f5ef178f7c7f267f166cd81de37abef8f6ff7262,2019-03-24 11:07:36-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,21.5,2.1,14.825,4.825,11.3,4.65,8.075,5.075,0.2,8.65,11.025,4.675,9.2,2.5,2.5,2.6,1.35,1.2,,,,,0.5,,0.9,0.5,,,0.4153658536585365,2.4390243902439024,2.4390243902439024,2.5365853658536586,1.3170731707317074,method,,,6c16995f84d1d01a29a847b1baeede2487b5ec0d,2019-03-24 11:10:30-07:00,0.0258574659625689,0.532438895045213
2.125,2.125,2.25,1.125,19.125,1.5,13.75,3.375,1.0,19.0,6.375,0.0,,1.875,4.125,,,,3.625,2.75,5.5,20.0,2.0,2.5,0.125,0.875,,162.5,22.0,109.5,36.625,80.75,31.625,,,,61.875,79.375,35.75,59.375,,,,,,4.5,4.5,5.0,2.125,,1.0,2.125,,34.25,25.75,0.28875,14.0,14.0,14.5,7.25,class,,,6c16995f84d1d01a29a847b1baeede2487b5ec0d,2019-03-24 11:10:30-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,6c16995f84d1d01a29a847b1baeede2487b5ec0d,2019-03-24 11:10:30-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,21.5,2.1,14.825,4.825,11.3,4.65,8.075,5.075,0.2,8.65,11.025,4.675,9.2,2.5,2.5,2.6,1.35,1.2,,,,,0.5,,0.9,0.5,,,0.4153658536585365,2.4390243902439024,2.4390243902439024,2.5365853658536586,1.3170731707317074,method,,,d093fd1a55031069eadc95d3964e753b814c5223,2019-03-29 10:03:29-07:00,0.0258574659625689,0.532438895045213
2.125,2.125,2.25,1.125,19.125,1.5,13.75,3.375,1.0,19.0,6.375,0.0,,1.875,4.125,,,,3.625,2.75,5.5,20.0,2.0,2.5,0.125,0.875,,162.5,22.0,109.5,36.625,80.75,31.625,,,,61.875,79.375,35.75,59.375,,,,,,4.5,4.5,5.0,2.125,,1.0,2.125,,34.25,25.75,0.28875,14.0,14.0,14.5,7.25,class,,,d093fd1a55031069eadc95d3964e753b814c5223,2019-03-29 10:03:29-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,d093fd1a55031069eadc95d3964e753b814c5223,2019-03-29 10:03:29-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,21.5,2.1,14.825,4.825,11.3,4.65,8.075,5.075,0.2,8.65,11.025,4.675,9.2,2.5,2.5,2.6,1.35,1.2,,,,,0.5,,0.9,0.5,,,0.4153658536585365,2.4390243902439024,2.4390243902439024,2.5365853658536586,1.3170731707317074,method,,,17890c7b25f6f7f31067e003249d7eb21982d89e,2019-03-29 11:32:42-07:00,0.0258574659625689,0.532438895045213
2.125,2.125,2.25,1.125,19.125,1.5,13.75,3.375,1.0,19.0,6.375,0.0,,1.875,4.125,,,,3.625,2.75,5.5,20.0,2.0,2.5,0.125,0.875,,162.5,22.0,109.5,36.625,80.75,31.625,,,,61.875,79.375,35.75,59.375,,,,,,4.5,4.5,5.0,2.125,,1.0,2.125,,34.25,25.75,0.28875,14.0,14.0,14.5,7.25,class,,,17890c7b25f6f7f31067e003249d7eb21982d89e,2019-03-29 11:32:42-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,17890c7b25f6f7f31067e003249d7eb21982d89e,2019-03-29 11:32:42-07:00,0.0258574659625689,0.532438895045213
,,,,,,,,,,,,,,,,,,,,,,,,,,5.069767441860465,20.76744186046512,2.0,14.511627906976743,4.627906976744186,10.976744186046512,4.325581395348837,7.837209302325581,4.8604651162790695,0.1860465116279069,8.395348837209303,10.744186046511627,4.488372093023256,8.953488372093023,2.4651162790697674,2.4651162790697674,2.558139534883721,1.372093023255814,1.2093023255813953,,,,,0.5116279069767442,,0.9069767441860463,0.4883720930232558,,,0.3870454545454544,2.409090909090909,2.409090909090909,2.5,1.3409090909090908,method,,,cfb47219bcef0a3fff77d522f4ce17d5a1abdbb7,2019-04-15 14:07:46-07:00,0.0258574659625689,0.5406296461209577
2.111111111111111,2.111111111111111,2.2222222222222223,1.2222222222222223,17.77777777777778,1.3333333333333333,13.0,3.0,1.0,17.444444444444443,5.777777777777778,0.0,,1.7777777777777777,3.6666666666666665,,,,3.4444444444444446,2.4444444444444446,5.222222222222222,27.666666666666668,1.7777777777777777,2.333333333333333,0.1111111111111111,1.0,,150.44444444444446,20.11111111111111,102.77777777777776,33.77777777777778,74.77777777777777,28.11111111111111,,,,57.11111111111112,74.0,33.0,55.22222222222222,,,,,,4.333333333333333,4.333333333333333,4.777777777777778,2.2222222222222223,,1.0,2.111111111111111,,30.55555555555556,23.11111111111111,0.2522222222222222,13.11111111111111,13.11111111111111,13.555555555555555,7.0,class,,,cfb47219bcef0a3fff77d522f4ce17d5a1abdbb7,2019-04-15 14:07:46-07:00,0.0258574659625689,0.5406296461209577
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,cfb47219bcef0a3fff77d522f4ce17d5a1abdbb7,2019-04-15 14:07:46-07:00,0.0258574659625689,0.5406296461209577
,,,,,,,,,,,,,,,,,,,,,,,,,,5.069767441860465,20.76744186046512,2.0,14.511627906976743,4.627906976744186,10.976744186046512,4.325581395348837,7.837209302325581,4.8604651162790695,0.1860465116279069,8.395348837209303,10.744186046511627,4.488372093023256,8.953488372093023,2.4651162790697674,2.4651162790697674,2.558139534883721,1.372093023255814,1.2093023255813953,,,,,0.5116279069767442,,0.9069767441860463,0.4883720930232558,,,0.3870454545454544,2.409090909090909,2.409090909090909,2.5,1.3409090909090908,method,,,9ba9eb19b8f68d6a0327517e79aac7b6c683251b,2019-04-15 14:14:44-07:00,0.0258574659625689,0.5406296461209577
2.111111111111111,2.111111111111111,2.2222222222222223,1.2222222222222223,17.77777777777778,1.3333333333333333,13.0,3.0,1.0,17.444444444444443,5.777777777777778,0.0,,1.7777777777777777,3.6666666666666665,,,,3.4444444444444446,2.4444444444444446,5.222222222222222,27.666666666666668,1.7777777777777777,2.333333333333333,0.1111111111111111,1.0,,150.44444444444446,20.11111111111111,102.77777777777776,33.77777777777778,74.77777777777777,28.11111111111111,,,,57.11111111111112,74.0,33.0,55.22222222222222,,,,,,4.333333333333333,4.333333333333333,4.777777777777778,2.2222222222222223,,1.0,2.111111111111111,,30.55555555555556,23.11111111111111,0.2522222222222222,13.11111111111111,13.11111111111111,13.555555555555555,7.0,class,,,9ba9eb19b8f68d6a0327517e79aac7b6c683251b,2019-04-15 14:14:44-07:00,0.0258574659625689,0.5406296461209577
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0,9ba9eb19b8f68d6a0327517e79aac7b6c683251b,2019-04-15 14:14:44-07:00,0.0258574659625689,0.5406296461209577
