,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2015,10,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2015,11,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2015,12,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,9,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85889050387597,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2016,10,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.0
2016,11,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.0
2016,12,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.16666666666666666
2017,1,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.16666666666666666
2017,2,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.16666666666666666
2017,3,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.16666666666666666
2017,4,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.16666666666666666
2017,5,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.16666666666666666
2017,6,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.16666666666666666
2017,7,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.5
2017,8,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.5
2017,9,0.0,1.0,0.0,0.0,0.030890771554282874,1.0,0.0,1.8563161924178374e-15,1.8563161924178374e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444457,1.5987211554602235e-15,0.0,0.5200000000000006,0.9999999999999993,1.0,0.0,1.0,0.0,1.0,0.8999999999999917,0.8987341772151901,0.8297872340425485,0.0,0.9999999999999898,0.0,1.5987211554602055e-14,0.999999999999998,0.5555555555555571,1.0,0.0,0.5
