,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2016,6,0.0,0.0,1.0,0.0,1.0,0.23317042254345757,0.18020846454213382,0.07794887296837054,0.07794887296837054,0.06483309568375728,0.13279618024470308,0.28866968077818883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13643178410794618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,7,0.0,0.0,1.0,0.0,1.0,0.23317042254345757,0.18020846454213382,0.07794887296837054,0.07794887296837054,0.06483309568375728,0.13279618024470308,0.28866968077818883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13643178410794618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8,0.0,0.0,1.0,0.0,1.0,0.23317042254345757,0.18020846454213382,0.07794887296837054,0.07794887296837054,0.06483309568375728,0.13279618024470308,0.28866968077818883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13643178410794618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9,0.0,0.0,1.0,0.0,0.855980223931945,0.24480354100433843,0.28772302659127197,0.24823110949890673,0.24823110949890673,0.2218148376938547,0.17529095792300806,0.5813701949077381,0.45612802602844865,0.26528639329734954,0.09538461538461539,0.10028116213683223,0.056716417910447764,0.10689252336448599,0.0228734810578985,0.16071428571428573,0.0,0.047619047619047616,0.05063291139240506,0.0,0.0,0.047619047619047616,0.10759493670886076,0.09414758269720101,0.11123853211009174,0.05547226386806623,0.08682634730538923,0.0,0.0,0.0,0.09655561829474874,0.047619047619047616,0.0,0.0
2016,10,0.0,0.0,1.0,0.0,0.855980223931945,0.24480354100433843,0.28772302659127197,0.24823110949890673,0.24823110949890673,0.2218148376938547,0.17529095792300806,0.5813701949077381,0.45612802602844865,0.26528639329734954,0.09538461538461539,0.10028116213683223,0.056716417910447764,0.10689252336448599,0.0228734810578985,0.16071428571428573,0.0,0.047619047619047616,0.05063291139240506,0.0,0.0,0.047619047619047616,0.10759493670886076,0.09414758269720101,0.11123853211009174,0.05547226386806623,0.08682634730538923,0.0,0.0,0.0,0.09655561829474874,0.047619047619047616,0.0,0.0
2016,11,0.0,0.0,1.0,0.0,0.855980223931945,0.24480354100433843,0.28772302659127197,0.24823110949890673,0.24823110949890673,0.2218148376938547,0.17529095792300806,0.5813701949077381,0.45612802602844865,0.26528639329734954,0.09538461538461539,0.10028116213683223,0.056716417910447764,0.10689252336448599,0.0228734810578985,0.16071428571428573,0.0,0.047619047619047616,0.05063291139240506,0.0,0.0,0.047619047619047616,0.10759493670886076,0.09414758269720101,0.11123853211009174,0.05547226386806623,0.08682634730538923,0.0,0.0,0.0,0.09655561829474874,0.047619047619047616,0.0,0.0
2016,12,0.0,0.0,1.0,0.0,0.8063555540377471,0.4228751811457684,0.4768477484469181,0.5010348770298689,0.5010348770298689,0.4795236061166911,0.3558937630558042,0.7772907003331618,0.41130626313530944,0.5804151734783772,0.3504273504273504,0.37488284910965325,0.3582089552238806,0.3919392523364486,0.09578270192994996,0.41964285714285715,0.0,0.25,0.26582278481012656,0.0,0.0,0.25,0.3779385171790235,0.39185750636132316,0.375,0.04197901049475288,0.33532934131736525,0.0,0.0,0.0,0.35403726708074534,0.25,0.0,1.0
2017,1,0.0,0.0,1.0,0.0,0.8063555540377471,0.4228751811457684,0.4768477484469181,0.5010348770298689,0.5010348770298689,0.4795236061166911,0.3558937630558042,0.7772907003331618,0.41130626313530944,0.5804151734783773,0.3504273504273504,0.37488284910965325,0.3582089552238806,0.3919392523364486,0.09578270192994996,0.41964285714285715,0.0,0.25,0.26582278481012656,0.0,0.0,0.25,0.3779385171790235,0.39185750636132316,0.375,0.04197901049475288,0.33532934131736525,0.0,0.0,0.0,0.35403726708074534,0.25,0.0,1.0
2017,2,1.0,0.8333333333333333,1.0,0.0,0.7706850633136273,0.06289627547682185,0.08448272207952656,0.1300391237496307,0.1300391237496307,0.12449404011271813,0.06059440520795342,0.18824109611476986,0.19354151650239093,0.1814759282108347,0.24174738841405508,0.27548682703321886,0.2590381426202322,0.2803738317757009,0.06393455642919545,0.14434523809523814,0.0,0.1970899470899472,0.20956399437412093,0.0,0.0,0.19708994708994707,0.27888286116134225,0.2858354537743851,0.27433741080530066,0.0,0.27445109780439125,0.0,0.666666666666667,0.20408163265306123,0.2576698663655186,0.1970899470899472,0.6666666666666667,1.0
2017,3,1.0,0.8333333333333333,1.0,0.0,0.7706850633136273,0.06289627547682185,0.08448272207952656,0.1300391237496307,0.1300391237496307,0.12449404011271813,0.06059440520795342,0.18824109611476986,0.19354151650239093,0.1814759282108347,0.24174738841405508,0.27548682703321886,0.2590381426202322,0.2803738317757009,0.06393455642919545,0.14434523809523814,0.0,0.1970899470899472,0.20956399437412093,0.0,0.0,0.19708994708994707,0.27888286116134225,0.2858354537743851,0.27433741080530066,0.0,0.27445109780439125,0.0,0.666666666666667,0.20408163265306123,0.2576698663655186,0.1970899470899472,0.6666666666666667,1.0
