,,JAVA,CLASSES,PKG,BWR,SAR,FANIN,FANOUT,CC,CCM,CCS,EC,KNTS,NPATH,NPLOG,PL,LOC,DLOC,ELOC,CLOC,BL,NV,AM,NPRM,NPM,PM,LM,STMT,DSTMT,ESTMT,CCR,WMC,NOC,DIT,LCOM,CBO,RFC,NIV,questions
2016,11,0.0,0.0,0.0,0.44092536219175116,0.8268851832630655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05716099669748591,0.029988453454389392,0.12446836563778144,0.0,0.16050761592670268,0.05932845007341852,0.013880532902677982,0.10993097721141253,0.04993753023325261,0.9243662647398246,0.01830632477142527,0.048467422781999454,0.09682455541375985,0.054884488306365754,0.3017406175484534,0.020805775984347172,0.01640753912382736,0.6915025583452624,0.34999058545467404,0.06334756199622195,0.013880532902677982,0.27501788079921874,0.0
2016,12,0.004291845493562232,0.0024317341304017424,0.0,0.5530821314543284,1.0,0.9247156947985251,0.9473452210280877,0.9652620138203958,0.9652926568353456,0.9652395078643771,0.9741604321699926,0.8994623513275602,0.9688806786516714,0.8990261212460814,0.07612396899457916,0.03659652063448316,0.01631592292540119,0.09480883085765496,0.33906585043010345,0.13442701818002456,0.05339707808892047,0.057255814185663355,0.29146120101910067,0.041924624300413764,0.88913372813662,0.08556362786936511,0.03937367708756909,0.07426306254263641,0.04514025222102685,0.9037284761453054,0.03615390466644895,0.0,0.6352300458306069,0.39421979904098264,0.0,0.057255814185663355,0.23272084732084644,0.0
2017,1,0.004291845493562232,0.0024317341304017424,0.0,0.5530821314543284,1.0,0.9247156947985251,0.9473452210280877,0.9652620138203958,0.9652926568353456,0.9652395078643771,0.9741604321699926,0.8994623513275602,0.9688806786516714,0.8990261212460814,0.07612396899457916,0.03659652063448316,0.01631592292540119,0.09480883085765496,0.33906585043010345,0.13442701818002456,0.05339707808892047,0.057255814185663355,0.29146120101910067,0.041924624300413764,0.88913372813662,0.08556362786936511,0.03937367708756909,0.07426306254263641,0.04514025222102685,0.9037284761453054,0.03615390466644895,0.0,0.6352300458306069,0.39421979904098264,0.0,0.057255814185663355,0.23272084732084644,0.0
2017,2,0.011206485455412488,0.009287873414728885,0.0,0.6001584514182612,0.9900215756263057,0.8427392376937439,0.8898628263448438,0.8911116307108621,0.8912076831391958,0.8910410843977423,0.9023542343619725,0.8562641523302066,0.8765901763102042,0.7582890862763246,0.030923904781743974,0.004397330219348513,0.0,0.062468272463977015,0.30638247260857715,0.07789216985130801,0.04124949422236379,0.0,0.09261247413272317,0.02551401186734026,0.8169766969577419,0.0,0.0,0.0,0.015548258075594587,0.8491037051473767,0.0,0.18901693641061498,0.6472349809686533,0.41250109347116604,0.024013476452404207,0.0,0.2149135091598805,0.0
2017,3,0.019849785407725324,0.021530979279598763,0.0,0.4601567875028342,0.8502834376476425,0.7274312168473368,0.7744256061986827,0.7731344007139082,0.7733345230213602,0.7729874196202632,0.7973745508659383,0.6523419609860931,0.7501508754128645,0.5276956554232312,0.00414628044516159,0.0,0.04666612835097553,0.015812402167450636,0.2385795694896026,0.06145733474480481,0.022363325275602787,0.17579775299482342,0.6106047579346281,0.0,0.7047922579358562,0.23000787980170392,0.006999913216280774,0.03513369528778614,0.0,0.7365192165555581,0.05795203249844413,0.2868480903969383,0.6285467013433104,0.47324236855381274,0.04430694475759589,0.17579775299482342,0.32574425562440384,0.0
2017,4,0.03437052932761088,0.039161051725011393,0.0,0.4304614521631311,0.7747134622106148,0.6257314011031758,0.6609178086952798,0.681541945900049,0.67039451619629,0.6813356241253111,0.6802298268969593,0.8469067452546314,0.6393865924037744,0.817037057795669,0.04393593783348805,0.08183719881398602,0.04918222169065846,0.14732079722042196,0.16226945371448948,0.05918090992078704,0.028480717990317202,0.04786994708141133,0.1202671106329243,0.04124580694367346,0.5961105410078414,0.07865721199774162,0.061835112848088646,0.0325473726524193,0.07616218087127417,0.6117465683466983,0.05753218936952872,0.42327066181803086,0.49195332119879065,0.6272594522104329,0.10722155930762631,0.04786994708141133,0.27603188571610754,0.0
2017,5,0.09123976501384959,0.09752159295831882,0.04255319148936171,0.23502897311232207,0.5291622779986824,0.4409984473256959,0.4518901032763027,0.42646674078172786,0.4197607535640218,0.4285028133354391,0.43880319851796074,0.4414816234114255,0.36636410383096757,0.3738208371986421,0.23158281751886278,0.1583443467095415,0.1623675414628929,0.18923973749204048,0.5900010295790122,0.10407131559257941,0.019655111924291903,0.26641528047376056,0.4896858697568711,0.03260136702339795,0.7723370425702725,0.28244578530039194,0.15679623050293487,0.25049762641803425,0.1101548157653429,0.8584640571273847,0.12309677570451415,0.8476711538912299,0.903241869324852,0.8764531390503705,0.34662652180114883,0.26641528047376056,0.7842161703326407,0.0
2017,6,0.10541845493562232,0.11167521874751218,0.0625,0.36617056877491855,0.4051121348627726,0.42128363620663484,0.43502094251738294,0.3926063471611787,0.3871286230022835,0.3942204058841913,0.40009750812347744,0.5015182741159755,0.32692168871924304,0.2885252608461516,0.27988709175257126,0.18961497668586944,0.17796615948592376,0.23390838055668173,0.7160035569302688,0.05363256554091351,0.013469926381373369,0.24332307488795402,0.33028056645169757,0.014859511913367781,0.8514879281302635,0.22309829131133282,0.17345417848062794,0.2562819746815065,0.12715549303595639,0.9757492281329704,0.1662229829734714,0.8433727799397582,0.9494661489929656,0.9516957277735346,0.5107519467580643,0.24332307488795402,0.9548506043336558,0.0
2017,7,0.10541845493562232,0.11261968691423072,0.0625,0.3588742031339824,0.39110618318917006,0.4192167821364089,0.432687692774244,0.3909307102050981,0.38551662833005235,0.39252293019792295,0.3977793993053378,0.5131320340953835,0.32535210137635207,0.2820871818745101,0.27935811387732706,0.19152503866394974,0.16634891869077692,0.24073395055206773,0.707644063450649,0.05555501571476513,0.01270899900255277,0.24099668545242647,0.30949848192717583,0.013684695405166763,1.0,0.22209595315818448,0.17390581356022647,0.24994776434443441,0.12905369384240484,0.966048919386159,0.16749146490431274,0.8360557461093099,1.0,0.9323740188829481,0.5116864892222038,0.24099668545242647,0.9367908460671195,0.0
2017,8,0.10541845493562232,0.11261968691423072,0.0625,0.3588742031339824,0.39110618318917006,0.4192167821364089,0.432687692774244,0.3909307102050981,0.38551662833005235,0.39252293019792295,0.3977793993053378,0.5131320340953835,0.32535210137635207,0.2820871818745101,0.27935811387732706,0.19152503866394974,0.16634891869077692,0.24073395055206773,0.707644063450649,0.05555501571476513,0.01270899900255277,0.24099668545242647,0.30949848192717583,0.013684695405166763,1.0,0.22209595315818448,0.17390581356022647,0.24994776434443441,0.12905369384240484,0.966048919386159,0.16749146490431274,0.8360557461093099,1.0,0.9323740188829481,0.5116864892222038,0.24099668545242647,0.9367908460671195,0.0
